Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",26202,121,2.94 [1.97-4.41],1.6020019526032346e-07
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",26932,204,2.80 [2.05-3.82],7.839342400001922e-11
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",26659,1308,2.33 [2.04-2.67],1.0223082515565343e-34
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,Candidiasis,26963,462,2.06 [1.64-2.60],5.995647551261995e-10
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,26123,3453,2.07 [1.90-2.27],7.476303193216343e-58
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),26366,2857,2.59 [2.37-2.84],3.072509012779408e-94
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,26674,1361,2.18 [1.91-2.49],2.209004724307032e-30
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,26853,91,3.75 [2.55-5.52],1.96685953534556e-11
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,25128,807,3.71 [3.19-4.32],1.044092051360659e-64
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,24299,946,4.09 [3.59-4.65],8.780594721015432e-101
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,24330,259,4.34 [3.36-5.62],6.98537944183462e-29
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,18937,1662,2.85 [2.54-3.20],1.9051393747508426e-71
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,24100,371,5.10 [4.21-6.18],3.047208590837212e-62
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,26898,1585,2.18 [1.92-2.46],3.3542995607310937e-35
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,Mycoses,27028,527,2.17 [1.76-2.67],4.939877337763552e-13
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,26278,927,2.62 [2.25-3.04],1.581055832421524e-35
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,26974,893,3.08 [2.67-3.56],6.01508741537856e-54
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,25517,204,2.92 [2.15-3.96],5.214105101935845e-12
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,Other infectious diseases,27087,44,2.69 [1.37-5.29],0.004097516251152
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,Other septicaemia,26859,778,3.25 [2.80-3.77],7.420175791158656e-54
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,26845,83,2.00 [1.15-3.49],0.0140706071768727
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,Other viral diseases,26991,192,2.44 [1.74-3.44],3.0188635080313605e-07
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",26972,173,2.15 [1.46-3.15],9.237803785022351e-05
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,25685,334,3.10 [2.44-3.93],1.5496277270184167e-20
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,25611,260,2.59 [1.90-3.54],2.0393596186555232e-09
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,25441,128,3.46 [2.46-4.87],1.0568552051367753e-12
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,27063,36,2.45 [1.12-5.33],0.0243419627071353
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,27014,157,2.53 [1.75-3.65],7.368168241821494e-07
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,Viral warts,26902,45,1.76 [0.80-3.86],0.1604784095417133
SCARB2,Lysosome membrane protein 2,Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],26933,76,3.25 [2.03-5.20],8.549151094211843e-07
SCARB2,Lysosome membrane protein 2,Chapter II Neoplasms,Benign lipomatous neoplasm,26819,233,0.75 [0.50-1.13],0.1666611384020906
SCARB2,Lysosome membrane protein 2,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,26982,68,0.86 [0.41-1.81],0.6896262854950085
