Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
CD207,C-type lectin domain family 4 member K,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,23726,969,1.53 [1.31-1.78],3.398386476834903e-08
CD207,C-type lectin domain family 4 member K,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,23644,191,2.23 [1.62-3.07],7.467611038016988e-07
CD207,C-type lectin domain family 4 member K,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,25608,187,1.58 [1.13-2.19],0.0066965356772649
CD207,C-type lectin domain family 4 member K,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,18113,754,1.56 [1.32-1.86],3.3401205513846866e-07
CD207,C-type lectin domain family 4 member K,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,24503,82,1.94 [1.19-3.16],0.0078436003306678
CD207,C-type lectin domain family 4 member K,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,26301,119,1.77 [1.18-2.65],0.0055516347309909
CD207,C-type lectin domain family 4 member K,Chapter I Certain infectious and parasitic diseases,Other septicaemia,26251,69,2.10 [1.26-3.51],0.0046592319958358
CD207,C-type lectin domain family 4 member K,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",25870,432,1.65 [1.33-2.05],7.126479713062874e-06
CD207,C-type lectin domain family 4 member K,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,25564,126,1.91 [1.29-2.83],0.0012986774706405
CD207,C-type lectin domain family 4 member K,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,25740,302,1.57 [1.21-2.04],0.000648475393564
CD207,C-type lectin domain family 4 member K,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,24250,1015,1.27 [1.09-1.47],0.0016293102118457
CD207,C-type lectin domain family 4 member K,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),24025,410,1.92 [1.54-2.41],8.603577741018384e-09
CD207,C-type lectin domain family 4 member K,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,26836,103,2.29 [1.49-3.51],0.0001428044556461
CD207,C-type lectin domain family 4 member K,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,22548,898,1.87 [1.60-2.19],5.842439196832873e-15
CD207,C-type lectin domain family 4 member K,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,25347,116,3.90 [2.72-5.59],1.3353015262377093e-13
CD207,C-type lectin domain family 4 member K,Chapter IX Diseases of the circulatory system,Peripheral artery disease,26188,59,3.29 [1.99-5.46],3.815029728974631e-06
