Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
TREML2,Trem-like transcript 2 protein,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,24246,990,1.42 [1.20-1.68],4.56473510385226e-05
TREML2,Trem-like transcript 2 protein,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,24159,193,2.14 [1.50-3.05],2.9552075193778417e-05
TREML2,Trem-like transcript 2 protein,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,18464,770,1.63 [1.34-1.99],1.2021668671626791e-06
TREML2,Trem-like transcript 2 protein,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,25036,81,2.81 [1.76-4.51],1.6638125886098037e-05
TREML2,Trem-like transcript 2 protein,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,24408,64,2.72 [1.58-4.71],0.0003321548544764
TREML2,Trem-like transcript 2 protein,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,26881,119,2.88 [1.94-4.29],1.7107897431609457e-07
TREML2,Trem-like transcript 2 protein,Chapter I Certain infectious and parasitic diseases,Other septicaemia,26830,68,3.17 [1.94-5.19],4.485911904562594e-06
TREML2,Trem-like transcript 2 protein,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,27636,79,2.57 [1.58-4.18],0.0001413636011726
TREML2,Trem-like transcript 2 protein,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",26440,436,1.55 [1.21-1.98],0.0005589749757265
TREML2,Trem-like transcript 2 protein,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,26133,129,1.80 [1.16-2.79],0.0084117894883174
TREML2,Trem-like transcript 2 protein,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,26308,304,1.53 [1.14-2.06],0.0050874868069301
TREML2,Trem-like transcript 2 protein,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",22615,53,2.55 [1.39-4.67],0.0023963895532315
TREML2,Trem-like transcript 2 protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,24765,1028,1.84 [1.56-2.16],2.1484090335253506e-13
TREML2,Trem-like transcript 2 protein,Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,27734,121,1.97 [1.28-3.03],0.0020723538576072
TREML2,Trem-like transcript 2 protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,26353,272,1.72 [1.27-2.33],0.0004595214706353
TREML2,Trem-like transcript 2 protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,26083,447,1.82 [1.43-2.32],1.0161139425800489e-06
TREML2,Trem-like transcript 2 protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,26083,447,1.82 [1.43-2.32],1.0161139425800489e-06
TREML2,Trem-like transcript 2 protein,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),24539,412,1.67 [1.29-2.16],0.0001039255447296
TREML2,Trem-like transcript 2 protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,25431,912,1.52 [1.27-1.81],3.141086381976069e-06
TREML2,Trem-like transcript 2 protein,Chapter IX Diseases of the circulatory system,Peripheral artery disease,26760,60,2.48 [1.33-4.60],0.0041052811696095
TREML2,Trem-like transcript 2 protein,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",23180,386,1.57 [1.21-2.04],0.0006523716787436
TREML2,Trem-like transcript 2 protein,Chapter V Mental and behavioural disorders,Depression,25753,342,1.48 [1.12-1.96],0.0057295718936661
TREML2,Trem-like transcript 2 protein,Chapter VI Diseases of the nervous system,Migraine,26126,128,2.29 [1.53-3.42],5.244993055104543e-05
TREML2,Trem-like transcript 2 protein,Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",27326,118,2.28 [1.50-3.47],0.000109869831719
TREML2,Trem-like transcript 2 protein,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,27505,35,2.84 [1.37-5.87],0.0048786559464577
TREML2,Trem-like transcript 2 protein,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",25740,35,2.86 [1.39-5.88],0.0042863096259693
TREML2,Trem-like transcript 2 protein,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,20428,2815,1.19 [1.06-1.34],0.00379659437217
TREML2,Trem-like transcript 2 protein,Chapter IX Diseases of the circulatory system,Hypertension,21477,2093,1.21 [1.06-1.38],0.0041067092182919
TREML2,Trem-like transcript 2 protein,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,19434,50,5.37 [3.31-8.71],9.681232548008658e-12
TREML2,Trem-like transcript 2 protein,Chapter IX Diseases of the circulatory system,"Heart failure, strict",26920,102,2.93 [1.87-4.59],2.593013926182397e-06
TREML2,Trem-like transcript 2 protein,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,26827,113,1.98 [1.24-3.14],0.0039683983015358
TREML2,Trem-like transcript 2 protein,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,22564,2119,1.28 [1.13-1.44],0.0001084866359483
TREML2,Trem-like transcript 2 protein,Chapter X Diseases of the respiratory system,Early onset COPD,26693,160,1.80 [1.20-2.69],0.0041533623021286
TREML2,Trem-like transcript 2 protein,Chapter X Diseases of the respiratory system,"COPD, hospital admissions 1, only main diagnosis",26713,180,1.69 [1.16-2.48],0.0066634837342179
TREML2,Trem-like transcript 2 protein,Chapter X Diseases of the respiratory system,"Other chronic obstructive pulmonary disease, including avohilmo",26713,180,1.69 [1.16-2.48],0.0066634837342179
TREML2,Trem-like transcript 2 protein,Chapter X Diseases of the respiratory system,Pleural effusion,25913,86,2.31 [1.39-3.85],0.0012666289332792
TREML2,Trem-like transcript 2 protein,Chapter X Diseases of the respiratory system,Other diseases of pleura,26018,191,1.76 [1.22-2.53],0.0024706466910119
