Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,16110,649,0.67 [0.58-0.79],1.1606137235516305e-06
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,21888,76,0.51 [0.32-0.79],0.0028408424011603
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,23451,106,0.56 [0.39-0.82],0.0031011299159745
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter I Certain infectious and parasitic diseases,Other septicaemia,23410,65,0.51 [0.31-0.82],0.0053342013665568
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",20218,586,0.76 [0.65-0.90],0.0010784592015232
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,21616,896,0.66 [0.57-0.75],5.394296920352381e-10
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,23009,238,0.58 [0.45-0.75],3.202130641934538e-05
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,22769,387,0.70 [0.57-0.85],0.0003997383972689
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,22769,387,0.70 [0.57-0.85],0.0003997383972689
FGFBP2,Fibroblast growth factor-binding protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,22208,772,0.80 [0.69-0.92],0.0018294352002176
FGFBP2,Fibroblast growth factor-binding protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,22582,97,0.45 [0.30-0.67],8.637521171720545e-05
FGFBP2,Fibroblast growth factor-binding protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,22573,88,0.40 [0.26-0.61],1.530084283987635e-05
FGFBP2,Fibroblast growth factor-binding protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,22841,356,0.45 [0.36-0.56],4.919267484107212e-13
FGFBP2,Fibroblast growth factor-binding protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,22832,347,0.45 [0.36-0.56],1.0669663883491061e-12
FGFBP2,Fibroblast growth factor-binding protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,22412,164,0.61 [0.43-0.86],0.004409277176611
FGFBP2,Fibroblast growth factor-binding protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",22414,161,0.61 [0.43-0.86],0.0051085326966007
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,19176,170,0.53 [0.39-0.72],4.85297854215012e-05
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter VI Diseases of the nervous system,MS-disease / Multiple Sclerosis,24032,140,0.51 [0.37-0.72],9.819004085252264e-05
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,17805,2428,0.81 [0.74-0.89],8.024710967096505e-06
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,23711,70,0.44 [0.28-0.71],0.000744250025781
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter IX Diseases of the circulatory system,"Hypertension, essential",18730,1780,0.87 [0.78-0.96],0.00600804964779
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter IX Diseases of the circulatory system,Hypertension,18745,1795,0.87 [0.78-0.96],0.0066545834857801
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",22738,626,0.68 [0.58-0.80],2.29971008570666e-06
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter IX Diseases of the circulatory system,Angina pectoris,22548,436,0.68 [0.56-0.83],8.713447032390372e-05
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter IX Diseases of the circulatory system,Unstable angina pectoris,23624,128,0.56 [0.39-0.79],0.0009986949483156
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,23692,196,0.54 [0.41-0.72],2.464878923377251e-05
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",22193,81,0.51 [0.33-0.79],0.0026390402845302
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,22505,404,0.64 [0.53-0.78],1.2368053135442333e-05
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter IX Diseases of the circulatory system,"Heart failure, strict",23492,86,0.56 [0.36-0.86],0.0077520919609417
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",23560,86,0.52 [0.34-0.80],0.002533171333528
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter IX Diseases of the circulatory system,"Ischaemic Stroke, excluding all haemorrhages",23622,74,0.50 [0.32-0.79],0.0031591383923867
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,23339,57,0.33 [0.20-0.56],3.329030529202037e-05
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,23378,96,0.59 [0.40-0.88],0.0096114524590286
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,19673,1863,0.78 [0.71-0.85],1.6712977840581068e-07
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,23399,206,0.57 [0.43-0.74],4.535300738956956e-05
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,23394,201,0.55 [0.42-0.73],2.8713436581354613e-05
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,21579,1027,0.85 [0.75-0.96],0.0075583123902584
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter X Diseases of the respiratory system,Early onset COPD,23292,139,0.63 [0.45-0.88],0.0067863272546892
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,23916,79,0.39 [0.25-0.60],1.8957832871583788e-05
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter X Diseases of the respiratory system,Interstitial lung disease,22591,61,0.34 [0.21-0.55],1.0629253911625064e-05
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter X Diseases of the respiratory system,"ILD, hospital admissions",23980,61,0.35 [0.22-0.57],1.958934360705645e-05
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,22584,54,0.40 [0.24-0.67],0.0005586195319582
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,23177,81,0.45 [0.29-0.70],0.0003697901126122
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,16797,5279,0.85 [0.79-0.90],6.511626920285849e-07
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",20139,2035,0.89 [0.81-0.97],0.0082915203670608
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter XI Diseases of the digestive system,Umbilical hernia,20677,67,0.49 [0.31-0.79],0.0032797195363722
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter XI Diseases of the digestive system,Other functional intestinal disorders,17626,335,0.75 [0.60-0.93],0.0079039864096908
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter XI Diseases of the digestive system,Other diseases of liver,23473,47,0.44 [0.25-0.79],0.0057687730020221
