Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
POSTN,Periostin,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),19847,2930,1.17 [1.07-1.29],0.0007637795411069
POSTN,Periostin,"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,20561,202,2.06 [1.48-2.87],1.730501460040145e-05
POSTN,Periostin,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,19921,1897,0.75 [0.67-0.85],2.4456236902936503e-06
POSTN,Periostin,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",12738,170,2.55 [1.80-3.62],1.4607722092253746e-07
POSTN,Periostin,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,12667,99,2.43 [1.53-3.84],0.0001528751355278
POSTN,Periostin,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,20013,319,1.93 [1.48-2.51],1.4408088615651434e-06
POSTN,Periostin,Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",19718,557,1.52 [1.23-1.87],8.83392436176181e-05
POSTN,Periostin,Chapter IX Diseases of the circulatory system,Secondary right heart disease,20012,318,1.95 [1.50-2.55],8.607740695061019e-07
POSTN,Periostin,Chapter V Mental and behavioural disorders,Smoking dependency,20000,1327,0.79 [0.68-0.90],0.0005738732190858
POSTN,Periostin,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,19756,308,2.45 [1.87-3.20],5.893055976761186e-11
POSTN,Periostin,Chapter X Diseases of the respiratory system,Interstitial lung disease,19778,330,2.49 [1.92-3.22],3.847225832764311e-12
POSTN,Periostin,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,20333,829,1.36 [1.15-1.62],0.0004597455858767
POSTN,Periostin,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,20477,404,2.27 [1.79-2.87],9.356132864554554e-12
POSTN,Periostin,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,20316,812,1.36 [1.14-1.61],0.00065324029327
POSTN,Periostin,Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",19016,212,2.97 [2.16-4.10],2.738642208218824e-11
POSTN,Periostin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,17995,318,2.10 [1.60-2.76],1.2036286026779862e-07
POSTN,Periostin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Palmar fascial fibromatosis [Dupuytren],17965,288,2.23 [1.68-2.98],3.637232110041511e-08
