Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ACP6,Lysophosphatidic acid phosphatase type 6,25947,841,1.25 [1.13-1.38],1.3604460754839378e-05
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ACRBP,Acrosin-binding protein,22394,695,1.17 [0.98-1.40],0.0732320782644923
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ACRV1,Acrosomal protein SP-10,21877,675,1.05 [0.85-1.30],0.6339879564460251
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ACSL1,Long-chain-fatty-acid--CoA ligase 1,21808,671,0.93 [0.76-1.14],0.4781930919877075
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ACTA2,"Actin, aortic smooth muscle",25310,807,1.55 [1.40-1.71],6.366637493486127e-18
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ACTN2,Alpha-actinin-2,21808,671,1.27 [1.13-1.43],7.989670257782557e-05
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ACTN4,Alpha-actinin-4,25269,815,1.15 [0.97-1.37],0.1088715595116179
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ACVRL1,Serine/threonine-protein kinase receptor R3,25567,824,5.12 [4.10-6.40],7.749986797953271e-47
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ACY1,Aminoacylase-1,25779,832,1.19 [1.08-1.31],0.000323171972358
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,21808,671,1.21 [1.07-1.38],0.0029396792734791
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ACYP1,Acylphosphatase-1,21959,690,1.10 [0.98-1.23],0.0924274787078585
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADA,Adenosine deaminase,26053,843,1.40 [1.19-1.65],7.16781599628922e-05
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADA2,Adenosine deaminase 2,25596,821,1.93 [1.68-2.20],2.1719032556882005e-21
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,21877,675,1.73 [1.53-1.96],1.0298573986903897e-17
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,25310,807,1.43 [1.17-1.75],0.0005578688957843
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,25607,824,1.40 [1.17-1.67],0.0001866267607286
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,26053,843,1.37 [1.14-1.64],0.0007051126380833
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,25960,834,2.80 [2.31-3.39],4.602950618449021e-26
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,22407,693,2.50 [2.07-3.03],3.900317756167435e-21
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,21877,675,1.38 [1.12-1.70],0.0023467918708202
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,26090,840,0.79 [0.61-1.03],0.0773903852733215
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,25662,832,1.70 [1.46-1.97],9.693382215390232e-12
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,25310,807,1.31 [1.13-1.53],0.0005316435559735
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,21877,675,1.72 [1.46-2.04],2.8881926238716043e-10
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,25868,834,0.81 [0.70-0.92],0.0018841020827577
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADAMTSL2,ADAMTS-like protein 2,22515,703,2.40 [1.97-2.91],1.1390052605294773e-18
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADAMTSL4,ADAMTS-like protein 4,21937,680,1.80 [1.33-2.45],0.000150566269551
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADAMTSL5,ADAMTS-like protein 5,22526,706,0.92 [0.76-1.11],0.3750894815175272
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,25172,805,0.97 [0.82-1.15],0.7652243288314271
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADD1,Alpha-adducin,22043,693,1.02 [0.92-1.13],0.7186011973132705
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADGRB3,Adhesion G protein-coupled receptor B3,25567,824,1.54 [1.28-1.84],3.4559822124576137e-06
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADGRD1,Adhesion G-protein coupled receptor D1,22043,693,1.71 [1.42-2.06],2.1007738932065616e-08
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADGRE1,Adhesion G protein-coupled receptor E1,22407,693,1.50 [1.33-1.69],5.854137342681086e-11
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADGRE2,Adhesion G protein-coupled receptor E2,25905,836,1.85 [1.49-2.28],1.2598875763561393e-08
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADGRE5,Adhesion G protein-coupled receptor E5,25958,835,1.86 [1.55-2.24],3.041668913168712e-11
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADGRF5,Adhesion G protein-coupled receptor F5,22526,706,1.75 [1.38-2.23],4.674053854656488e-06
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADGRG1,Adhesion G-protein coupled receptor G1,25662,832,1.40 [1.30-1.51],1.870745098166701e-18
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADGRG2,Adhesion G-protein coupled receptor G2,25779,832,0.48 [0.38-0.60],2.9588583317231435e-10
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADGRV1,Adhesion G-protein coupled receptor V1,21795,667,1.11 [1.01-1.22],0.0288761776348843
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADH1B,All-trans-retinol dehydrogenase,22043,693,1.08 [0.99-1.19],0.0983273106557216
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,25310,807,1.09 [1.01-1.17],0.025590059895555
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADIPOQ,Adiponectin,22563,708,1.05 [0.94-1.17],0.3694773431569359
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADM,Pro-adrenomedullin,25995,841,5.13 [4.03-6.53],3.4283568126386238e-40
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ADRA2A,Alpha-2A adrenergic receptor,21808,671,0.94 [0.84-1.05],0.274420322958034
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AFAP1,Actin filament-associated protein 1,22043,693,0.96 [0.88-1.05],0.4199920618988406
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AFM,Afamin,22563,708,0.79 [0.54-1.15],0.2130097732642767
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AFP,Alpha-fetoprotein,25530,822,0.92 [0.84-1.01],0.0880530755679777
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AGBL2,Cytosolic carboxypeptidase 2,21795,667,0.97 [0.89-1.05],0.4786016462264765
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AGER,Advanced glycosylation end product-specific receptor,25730,829,1.17 [1.01-1.36],0.0382955581458953
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AGR2,Anterior gradient protein 2 homolog,24940,801,1.24 [1.17-1.32],6.42155734287617e-13
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AGR3,Anterior gradient protein 3,25125,804,1.19 [1.07-1.31],0.0009616918561948
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AGRN,Agrin,25905,836,3.03 [2.62-3.49],1.142225104376352e-51
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AGRP,Agouti-related protein,26053,843,1.45 [1.29-1.62],1.98556849521335e-10
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AGT,Angiotensinogen,22533,706,0.96 [0.71-1.30],0.805462790645799
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AGXT,Serine--pyruvate aminotransferase,25779,832,1.14 [1.06-1.23],0.0006741345826009
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AHCY,Adenosylhomocysteinase,25779,832,1.13 [1.04-1.24],0.0062043951447112
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AHNAK,Neuroblast differentiation-associated protein AHNAK,21937,680,1.70 [1.39-2.07],1.7832275200307717e-07
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AHNAK2,Protein AHNAK2,21937,680,1.49 [1.17-1.88],0.0010579600387367
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AHSA1,Activator of 90 kDa heat shock protein ATPase homolog 1,22394,695,1.11 [1.00-1.22],0.0439892376727858
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AHSG,Alpha-2-HS-glycoprotein,22533,706,0.92 [0.71-1.19],0.5364615303591839
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AHSP,Alpha-hemoglobin-stabilizing protein,25745,826,1.04 [0.97-1.11],0.3030866252341045
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AIDA,"Axin interactor, dorsalization-associated protein",21891,685,0.99 [0.91-1.09],0.8938547967197872
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AIF1,Allograft inflammatory factor 1,25172,805,1.15 [1.02-1.30],0.0193261504857031
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AIF1L,Allograft inflammatory factor 1-like,21937,680,1.08 [0.96-1.22],0.1821729185435018
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AIFM1,"Apoptosis-inducing factor 1, mitochondrial",25617,830,1.11 [1.05-1.18],0.0002667676772032
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AK1,Adenylate kinase isoenzyme 1,25779,832,1.03 [0.94-1.13],0.5594344362466066
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AK2,"Adenylate kinase 2, mitochondrial",22469,697,1.06 [0.99-1.14],0.0904442741326562
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AKAP12,A-kinase anchor protein 12,22043,693,1.13 [0.83-1.54],0.4386070243373792
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AKR1B1,Aldo-keto reductase family 1 member B1,25172,805,1.08 [1.00-1.18],0.0533932513016267
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AKR1B10,Aldo-keto reductase family 1 member B10,21891,685,1.22 [1.10-1.35],0.0002318410148738
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AKR1C4,Aldo-keto reductase family 1 member C4,25310,807,1.06 [0.95-1.18],0.2839548438642614
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AKR7L,Aflatoxin B1 aldehyde reductase member 4,21877,675,1.16 [1.06-1.28],0.0019597335763679
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AKT1S1,Proline-rich AKT1 substrate 1,25157,806,1.09 [0.99-1.19],0.0811038886582822
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AKT2,RAC-beta serine/threonine-protein kinase,22486,698,1.03 [0.97-1.09],0.3962868991414331
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AKT3,RAC-gamma serine/threonine-protein kinase,25047,803,0.99 [0.89-1.10],0.8425312756122527
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ALCAM,CD166 antigen,26090,840,2.74 [2.03-3.70],4.874827926255781e-11
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ALDH1A1,Retinal dehydrogenase 1,25782,827,1.16 [1.04-1.29],0.0057402403072688
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ALDH2,"Aldehyde dehydrogenase, mitochondrial",22394,695,1.16 [1.03-1.30],0.0113842720528517
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",25699,828,1.17 [1.08-1.26],6.460259663717128e-05
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",22486,698,1.31 [1.14-1.50],0.0001223314159356
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ALMS1,Alstrom syndrome protein 1,22093,696,0.98 [0.84-1.15],0.8271869309780909
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ALPI,Intestinal-type alkaline phosphatase,21877,675,0.99 [0.93-1.05],0.7676384038429704
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ALPP,"Alkaline phosphatase, placental type",25662,832,1.11 [1.04-1.17],0.0006250518907393
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AMBN,Ameloblastin,25269,815,1.01 [0.82-1.25],0.9091553985081414
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AMBP,Protein AMBP,25964,841,5.58 [4.21-7.39],3.299498049331025e-33
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AMDHD2,N-acetylglucosamine-6-phosphate deacetylase,22515,703,1.03 [0.78-1.37],0.839625770344259
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AMFR,E3 ubiquitin-protein ligase AMFR,25157,806,1.04 [0.94-1.14],0.4675660919931476
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AMIGO1,Amphoterin-induced protein 1,21891,685,1.05 [0.91-1.21],0.5153858108412024
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AMIGO2,Amphoterin-induced protein 2,25662,832,1.94 [1.48-2.54],1.5400472274423005e-06
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AMN,Protein amnionless,25269,815,1.14 [1.00-1.29],0.0482047013278851
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AMOT,Angiomotin,22043,693,1.42 [1.19-1.68],6.976598312110278e-05
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AMOTL2,Angiomotin-like protein 2,22322,694,1.09 [0.94-1.26],0.2571585003282494
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AMPD3,AMP deaminase 3,22469,697,1.10 [1.00-1.21],0.0522166500507495
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AMY1A_AMY1B_AMY1C,Alpha-amylase 1A_Alpha-amylase 1B_Alpha-amylase 1C,21076,652,0.92 [0.79-1.08],0.3173457861469899
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AMY2A,Pancreatic alpha-amylase,24760,797,1.03 [0.90-1.18],0.6252843557237906
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AMY2B,Alpha-amylase 2B,24029,768,1.01 [0.89-1.16],0.8521463802700645
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ANG,Angiogenin,25681,823,1.62 [1.38-1.92],8.25571059764291e-09
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ANGPT1,Angiopoietin-1,25690,828,1.02 [0.95-1.09],0.650741809438276
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ANGPT2,Angiopoietin-2,25995,841,2.36 [2.03-2.74],3.0678528065117565e-29
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ANGPTL1,Angiopoietin-related protein 1,25434,819,1.39 [1.13-1.72],0.002140962708105
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ANGPTL2,Angiopoietin-related protein 2,25824,835,1.53 [1.32-1.77],1.9275395298224848e-08
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ANGPTL3,Angiopoietin-related protein 3,25768,828,1.15 [0.97-1.36],0.1064129993586459
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ANGPTL4,Angiopoietin-related protein 4,25863,832,1.80 [1.57-2.06],2.2068447660541005e-17
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ANGPTL7,Angiopoietin-related protein 7,25995,841,1.36 [1.17-1.60],0.0001061533052901
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ANK2,Ankyrin-2,21808,671,0.95 [0.86-1.06],0.3434158246976014
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ANKMY2,Ankyrin repeat and MYND domain-containing protein 2,21877,675,1.02 [0.93-1.12],0.6732737462438994
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ANKRA2,Ankyrin repeat family A protein 2,21704,664,0.96 [0.84-1.10],0.5830124587987622
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ANKRD54,Ankyrin repeat domain-containing protein 54,25172,805,1.05 [0.95-1.17],0.3304568036431675
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ANP32C,Acidic leucine-rich nuclear phosphoprotein 32 family member C,21937,680,1.09 [0.93-1.29],0.2718267528311501
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ANPEP,Aminopeptidase N,25810,827,1.36 [1.11-1.68],0.0030142267809786
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ANXA1,Annexin A1,21910,688,1.23 [1.07-1.42],0.0046376813258574
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ANXA10,Annexin A10,25157,806,1.23 [1.15-1.32],7.898598450710431e-10
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ANXA11,Annexin A11,25701,833,1.04 [0.95-1.14],0.3911982177941004
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ANXA2,Annexin A2,21597,664,1.19 [1.08-1.30],0.0004228056804879
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ANXA3,Annexin A3,25960,834,1.08 [0.99-1.18],0.068290424140025
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ANXA4,Annexin A4,25652,829,1.03 [0.95-1.12],0.5087428398054579
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ANXA5,Annexin A5,25082,803,1.55 [1.28-1.87],7.546333747885336e-06
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AOC1,Amiloride-sensitive amine oxidase [copper-containing],25269,815,0.98 [0.88-1.10],0.7707419316613506
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AOC3,Membrane primary amine oxidase,25858,828,1.29 [1.06-1.58],0.0129052108659013
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AP1G2,AP-1 complex subunit gamma-like 2,22394,695,1.11 [1.02-1.21],0.0208685929785848
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AP2B1,AP-2 complex subunit beta,21891,685,1.13 [0.98-1.30],0.1046861314049395
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AP3B1,AP-3 complex subunit beta-1,22407,693,1.08 [0.98-1.18],0.1284077140991356
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AP3S2,AP-3 complex subunit sigma-2,22469,697,1.13 [0.97-1.31],0.1117240347879622
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,APBB1IP,Amyloid beta A4 precursor protein-binding family B member 1-interacting protein,25662,832,1.39 [1.24-1.56],3.557317909950349e-08
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,APCS,Serum amyloid P-component,22362,702,1.51 [1.23-1.87],0.0001183421362336
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,25905,838,1.24 [1.12-1.37],1.987081072568613e-05
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,APLP1,Amyloid-like protein 1,25779,832,0.92 [0.82-1.04],0.1841926393457969
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,APOA1,Apolipoprotein A-I,22563,708,0.69 [0.52-0.93],0.0134816839038712
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,APOA2,Apolipoprotein A-II,22533,706,1.29 [1.12-1.49],0.0005622590644756
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,APOA4,Apolipoprotein A-IV,22563,708,1.18 [0.98-1.43],0.0769444336196874
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,APOB,Apolipoprotein B-100,22533,706,0.92 [0.67-1.25],0.582412644822023
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,APOBR,Apolipoprotein B receptor,21937,680,0.84 [0.71-1.00],0.0493501825789499
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,APOC1,Apolipoprotein C-I,22515,706,0.77 [0.62-0.95],0.0139143929094423
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,APOD,Apolipoprotein D,21514,680,0.96 [0.80-1.16],0.6901240538539601
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,APOE,Apolipoprotein E,22563,708,1.06 [0.96-1.16],0.2556751043863138
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,APOF,Apolipoprotein F,22533,706,0.72 [0.58-0.88],0.0018210010417701
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,APOH,Beta-2-glycoprotein 1,25782,827,1.15 [0.97-1.36],0.1059195242261069
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,APOL1,Apolipoprotein L1,22533,706,0.92 [0.82-1.03],0.1375298417566026
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,APOM,Apolipoprotein M,25812,828,0.53 [0.43-0.67],3.138334399401744e-08
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,APP,Amyloid-beta precursor protein,25744,823,1.10 [1.00-1.20],0.0393405656560775
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,APPL2,DCC-interacting protein 13-beta,22043,693,0.99 [0.93-1.06],0.832010240137807
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,APRT,Adenine phosphoribosyltransferase,25571,824,1.14 [1.00-1.30],0.0543356620909361
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ARAF,Serine/threonine-protein kinase A-Raf,22093,696,1.05 [0.95-1.17],0.3142098298959902
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,AREG,Amphiregulin,25662,832,1.98 [1.79-2.19],3.15177027656349e-41
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ARF6,ADP-ribosylation factor 6,22407,693,1.04 [0.97-1.12],0.2212044057525578
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ARFIP1,Arfaptin-1,22486,698,1.04 [0.93-1.15],0.4960095280488522
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ARG1,Arginase-1,25644,830,0.95 [0.85-1.06],0.3698975915534286
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ARG2,"Arginase-2, mitochondrial",22394,695,1.22 [1.06-1.41],0.0056493860886487
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ARHGAP1,Rho GTPase-activating protein 1,25172,805,1.04 [0.91-1.19],0.5739629043362069
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ARHGAP25,Rho GTPase-activating protein 25,25172,805,1.10 [0.99-1.22],0.0779576689460684
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ARHGAP30,Rho GTPase-activating protein 30,22093,696,1.10 [0.91-1.32],0.3297550110059556
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ARHGAP45,Rho GTPase-activating protein 45,22043,693,0.99 [0.91-1.09],0.8957417825328375
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ARHGAP5,Rho GTPase-activating protein 5,21704,664,1.02 [0.93-1.12],0.6868546188286638
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ARHGEF1,Rho guanine nucleotide exchange factor 1,22469,697,1.06 [0.97-1.14],0.1914799989379026
Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,ARHGEF10,Rho guanine nucleotide exchange factor 10,22486,698,1.01 [0.94-1.09],0.7833069287203702
