Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
IL33,Interleukin-33,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,42975,432,1.62 [1.30-2.01],1.4842335010080655e-05
IL33,Interleukin-33,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,33034,1558,1.41 [1.25-1.60],1.812940572296592e-08
IL33,Interleukin-33,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,47304,283,1.72 [1.32-2.24],6.286731469807963e-05
IL33,Interleukin-33,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,44905,1559,1.42 [1.26-1.59],5.640982930225051e-09
IL33,Interleukin-33,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,47339,695,1.44 [1.21-1.71],4.2324037510951705e-05
IL33,Interleukin-33,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,47339,695,1.44 [1.21-1.71],4.2324037510951705e-05
IL33,Interleukin-33,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,40822,2311,1.28 [1.16-1.42],1.5589875565063294e-06
IL33,Interleukin-33,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,47514,1070,1.33 [1.16-1.54],7.186678935569784e-05
IL33,Interleukin-33,Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,39200,264,1.72 [1.31-2.27],9.74938893521205e-05
IL33,Interleukin-33,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,35791,6450,1.16 [1.08-1.24],4.640153317698352e-05
IL33,Interleukin-33,Chapter IX Diseases of the circulatory system,"Hypertension, essential",37668,4444,1.20 [1.11-1.30],6.849213020840912e-06
IL33,Interleukin-33,Chapter IX Diseases of the circulatory system,Hypertension,37735,4511,1.21 [1.11-1.31],3.3956889648083987e-06
IL33,Interleukin-33,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,33381,157,2.52 [1.78-3.56],1.6998382302385897e-07
IL33,Interleukin-33,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,45651,1868,1.25 [1.12-1.40],7.034281894225723e-05
IL33,Interleukin-33,Chapter IX Diseases of the circulatory system,Conduction disorders,42000,244,1.91 [1.44-2.54],7.249276879360413e-06
IL33,Interleukin-33,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,28544,879,1.42 [1.21-1.67],2.2275438754800828e-05
IL33,Interleukin-33,Chapter IX Diseases of the circulatory system,"Heart failure, strict",48397,409,1.74 [1.40-2.16],6.431977659769622e-07
IL33,Interleukin-33,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,40271,4052,1.22 [1.13-1.32],2.252659983226205e-07
IL33,Interleukin-33,Chapter XI Diseases of the digestive system,Other diseases of intestines,39556,3948,1.18 [1.09-1.27],4.336327976559112e-05
IL33,Interleukin-33,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,36385,7834,1.14 [1.07-1.21],3.116773482012368e-05
IL33,Interleukin-33,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,35298,299,1.71 [1.32-2.22],4.8353407400029554e-05
IL33,Interleukin-33,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,35910,911,1.42 [1.22-1.65],7.759718494465141e-06
IL33,Interleukin-33,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,49275,110,2.30 [1.53-3.46],5.902941661907007e-05
IL33,Interleukin-33,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,40073,8373,1.17 [1.10-1.24],9.532089199381413e-08
IL33,Interleukin-33,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,45329,503,1.97 [1.63-2.38],4.41225348664118e-12
IL33,Interleukin-33,Chapter XIV Diseases of the genitourinary system,Acute renal failure,45523,107,2.19 [1.50-3.19],5.095942419429591e-05
IL33,Interleukin-33,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,45556,140,2.75 [2.00-3.77],4.007733305892733e-10
IL33,Interleukin-33,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,45548,132,2.17 [1.53-3.09],1.446050547101352e-05
