Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
KLK14,Kallikrein-14,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,44904,1827,1.28 [1.17-1.40],6.392333060407588e-08
KLK14,Kallikrein-14,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,44161,440,1.70 [1.44-2.02],1.158546829048805e-09
KLK14,Kallikrein-14,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,33944,1602,1.38 [1.25-1.52],8.126419718748541e-11
KLK14,Kallikrein-14,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,45778,178,1.82 [1.40-2.37],7.243533821019578e-06
KLK14,Kallikrein-14,Chapter I Certain infectious and parasitic diseases,Other septicaemia,49711,159,1.85 [1.41-2.44],1.1750709623158496e-05
KLK14,Kallikrein-14,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",49170,839,1.45 [1.28-1.65],8.193519448321646e-09
KLK14,Kallikrein-14,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,48906,575,1.51 [1.30-1.76],8.717253506707175e-08
KLK14,Kallikrein-14,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,46129,1607,1.34 [1.22-1.48],7.314729438769754e-10
KLK14,Kallikrein-14,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,48635,714,1.42 [1.24-1.63],5.879193646896891e-07
KLK14,Kallikrein-14,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,48635,714,1.42 [1.24-1.63],5.879193646896891e-07
KLK14,Kallikrein-14,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),44818,944,1.54 [1.36-1.73],3.121254512813301e-12
KLK14,Kallikrein-14,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,41936,2385,1.29 [1.19-1.40],7.242078838117561e-10
KLK14,Kallikrein-14,Chapter IX Diseases of the circulatory system,Peripheral artery disease,49521,225,1.72 [1.37-2.17],3.5968490894101068e-06
KLK14,Kallikrein-14,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,41586,2035,1.29 [1.18-1.41],1.0284381876317042e-08
KLK14,Kallikrein-14,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,41427,1876,1.31 [1.20-1.44],3.6254874152419357e-09
KLK14,Kallikrein-14,Chapter V Mental and behavioural disorders,Smoking dependency,48252,120,1.89 [1.39-2.58],5.759422513516178e-05
KLK14,Kallikrein-14,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,36736,6620,1.16 [1.09-1.22],5.445903625377909e-07
KLK14,Kallikrein-14,Chapter IX Diseases of the circulatory system,Hypertension,38744,4638,1.14 [1.07-1.21],8.79016097670395e-05
KLK14,Kallikrein-14,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,34269,163,2.92 [2.26-3.75],1.0503388420309823e-16
KLK14,Kallikrein-14,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",47467,2425,1.37 [1.26-1.48],1.5790230373674652e-14
KLK14,Kallikrein-14,Chapter IX Diseases of the circulatory system,Angina pectoris,46497,1455,1.33 [1.20-1.47],2.2244288002156668e-08
KLK14,Kallikrein-14,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,50271,970,1.41 [1.25-1.59],1.2584809919393437e-08
KLK14,Kallikrein-14,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",45645,603,1.53 [1.32-1.77],1.5814900576514974e-08
KLK14,Kallikrein-14,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,46930,1924,1.37 [1.26-1.50],2.008569996990312e-12
KLK14,Kallikrein-14,Chapter IX Diseases of the circulatory system,Secondary right heart disease,50204,182,1.85 [1.43-2.39],2.449075744924204e-06
KLK14,Kallikrein-14,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,50206,184,1.81 [1.40-2.34],5.389064642248314e-06
KLK14,Kallikrein-14,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",34281,175,1.81 [1.39-2.36],1.260236281087451e-05
KLK14,Kallikrein-14,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,29270,888,1.54 [1.35-1.76],9.486934209737852e-11
KLK14,Kallikrein-14,Chapter IX Diseases of the circulatory system,"Heart failure, strict",49748,421,1.78 [1.49-2.11],9.277623592948658e-11
KLK14,Kallikrein-14,Chapter IX Diseases of the circulatory system,"Stroke, including SAH",50083,314,1.59 [1.30-1.94],6.377391157415911e-06
KLK14,Kallikrein-14,Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",50152,264,1.67 [1.35-2.07],3.126756106695847e-06
KLK14,Kallikrein-14,Chapter IX Diseases of the circulatory system,"Ischaemic Stroke, excluding all haemorrhages",50312,233,1.77 [1.41-2.22],6.931276355598297e-07
KLK14,Kallikrein-14,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,49619,260,1.62 [1.31-2.02],1.257099425903918e-05
KLK14,Kallikrein-14,Chapter X Diseases of the respiratory system,Influenza and pneumonia,48116,456,1.52 [1.28-1.80],1.3423268226576554e-06
KLK14,Kallikrein-14,Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",48058,398,1.47 [1.23-1.77],3.0503223651618505e-05
KLK14,Kallikrein-14,Chapter X Diseases of the respiratory system,Pleural effusion,47704,224,1.67 [1.31-2.11],2.4719121279533537e-05
KLK14,Kallikrein-14,Chapter X Diseases of the respiratory system,Other diseases of pleura,47961,481,1.64 [1.39-1.93],2.638018275721935e-09
KLK14,Kallikrein-14,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,41171,8603,1.10 [1.05-1.16],4.151952953809251e-05
KLK14,Kallikrein-14,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,46589,514,2.48 [2.13-2.89],1.9453791928174244e-31
KLK14,Kallikrein-14,Chapter XIV Diseases of the genitourinary system,Acute renal failure,46792,111,2.50 [1.85-3.38],2.597811877591375e-09
KLK14,Kallikrein-14,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,46822,141,3.48 [2.70-4.50],1.252198677534279e-21
KLK14,Kallikrein-14,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,46817,136,3.43 [2.64-4.46],3.2403043691727194e-20
KLK14,Kallikrein-14,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,50997,145,1.90 [1.42-2.53],1.2482691493947845e-05
KLK14,Kallikrein-14,Chapter XIV Diseases of the genitourinary system,Noninflammatory disorders of female genital tract,25516,4643,0.88 [0.83-0.94],4.499512747567029e-05
KLK14,Kallikrein-14,Chapter XIV Diseases of the genitourinary system,Female genital prolapse,21674,801,0.72 [0.63-0.83],3.287674170465538e-06
KLK14,Kallikrein-14,"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care related to the fetus and amniotic cavity and possible delivery problems,27991,889,0.70 [0.60-0.80],5.886483798420773e-07
KLK14,Kallikrein-14,"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,27996,1209,0.77 [0.68-0.87],4.7982720400772445e-05
