Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
NCS1,Neuronal calcium sensor 1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),27937,2114,1.60 [1.40-1.83],8.459467453805294e-12
NCS1,Neuronal calcium sensor 1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,27199,656,2.16 [1.69-2.75],5.079183364141225e-10
NCS1,Neuronal calcium sensor 1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,26294,631,2.55 [1.99-3.25],8.587063999784737e-14
NCS1,Neuronal calcium sensor 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,21226,1231,1.72 [1.44-2.05],2.531628518408918e-09
NCS1,Neuronal calcium sensor 1,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,26299,288,3.01 [2.10-4.30],1.6285755885780087e-09
NCS1,Neuronal calcium sensor 1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,28440,1179,1.65 [1.38-1.97],4.787436135348077e-08
NCS1,Neuronal calcium sensor 1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,28485,723,1.91 [1.52-2.40],2.67724066604553e-08
NCS1,Neuronal calcium sensor 1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,28396,634,2.06 [1.61-2.63],5.957037886701346e-09
NCS1,Neuronal calcium sensor 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,27125,59,12.84 [6.32-26.11],1.7917202674052369e-12
NCS1,Neuronal calcium sensor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression,28168,1687,1.76 [1.52-2.04],1.2093735302829032e-13
NCS1,Neuronal calcium sensor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression or dysthymia,25612,1636,1.75 [1.50-2.03],9.307565393885965e-13
NCS1,Neuronal calcium sensor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,26819,2467,2.05 [1.81-2.33],3.64053540607505e-29
NCS1,Neuronal calcium sensor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of mineral metabolism,24755,403,2.65 [1.95-3.60],5.61003823364465e-10
NCS1,Neuronal calcium sensor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,28489,282,3.74 [2.61-5.34],4.891942350092422e-13
NCS1,Neuronal calcium sensor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of parathyroid gland,28321,114,9.03 [5.29-15.41],7.222130516498294e-16
NCS1,Neuronal calcium sensor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Fluid overload,24484,132,5.86 [3.51-9.76],1.1644010986877634e-11
NCS1,Neuronal calcium sensor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperkalaemia,24525,173,5.12 [3.25-8.06],1.8988758825087148e-12
NCS1,Neuronal calcium sensor 1,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",24752,400,2.85 [2.09-3.89],4.6200798617235725e-11
NCS1,Neuronal calcium sensor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,28314,107,10.99 [6.37-18.95],6.667474183167599e-18
NCS1,Neuronal calcium sensor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,24661,309,3.19 [2.25-4.53],9.396353669132084e-11
NCS1,Neuronal calcium sensor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,27883,3531,1.70 [1.53-1.89],2.991732501908664e-23
NCS1,Neuronal calcium sensor 1,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",25277,925,2.29 [1.87-2.81],1.0605769075701498e-15
NCS1,Neuronal calcium sensor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,28583,141,4.02 [2.46-6.58],2.8124879807661307e-08
NCS1,Neuronal calcium sensor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,28160,1547,1.69 [1.44-1.97],8.278575957835855e-11
NCS1,Neuronal calcium sensor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,24779,427,2.49 [1.85-3.36],2.049330939204364e-09
NCS1,Neuronal calcium sensor 1,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,27853,1404,1.73 [1.46-2.04],1.1709267330840087e-10
NCS1,Neuronal calcium sensor 1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,26594,6235,1.26 [1.16-1.36],1.9485324411359777e-08
NCS1,Neuronal calcium sensor 1,Chapter IX Diseases of the circulatory system,"Heart failure, strict",28474,532,2.07 [1.59-2.70],6.587999597618697e-08
NCS1,Neuronal calcium sensor 1,Chapter IX Diseases of the circulatory system,Hypertension,27188,5075,1.35 [1.24-1.48],2.7405036143228148e-11
NCS1,Neuronal calcium sensor 1,Chapter IX Diseases of the circulatory system,"Hypertension, essential",27205,5092,1.37 [1.25-1.50],3.429497708805009e-12
NCS1,Neuronal calcium sensor 1,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,22179,66,2.73 [1.95-3.81],4.605808528528984e-09
NCS1,Neuronal calcium sensor 1,Chapter IX Diseases of the circulatory system,Hypotension,28487,716,2.02 [1.61-2.55],1.8214065236860035e-09
NCS1,Neuronal calcium sensor 1,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",28018,1558,1.59 [1.36-1.87],7.210941500251801e-09
NCS1,Neuronal calcium sensor 1,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,28329,620,2.06 [1.61-2.64],9.36157521130352e-09
NCS1,Neuronal calcium sensor 1,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",26966,506,2.20 [1.67-2.90],2.2665151587871177e-08
NCS1,Neuronal calcium sensor 1,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,26444,606,2.44 [1.90-3.13],2.918592019029266e-12
NCS1,Neuronal calcium sensor 1,Chapter V Mental and behavioural disorders,Any mental disorder,27819,3784,1.33 [1.20-1.47],4.2533715136151574e-08
NCS1,Neuronal calcium sensor 1,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",25753,1718,1.78 [1.53-2.07],3.5314342795806766e-14
NCS1,Neuronal calcium sensor 1,Chapter VI Diseases of the nervous system,Epilepsy,26981,268,3.22 [2.22-4.67],6.423157608901499e-10
NCS1,Neuronal calcium sensor 1,Chapter VI Diseases of the nervous system,Falls/tendency to fall,28058,1698,1.53 [1.32-1.78],2.693295850845765e-08
NCS1,Neuronal calcium sensor 1,Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",27967,1159,1.68 [1.40-2.01],2.1607523917666685e-08
NCS1,Neuronal calcium sensor 1,Chapter VI Diseases of the nervous system,Neurological diseases,27121,3164,1.38 [1.23-1.54],1.7112780601404393e-08
NCS1,Neuronal calcium sensor 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,26708,4821,1.29 [1.18-1.41],2.21255820027095e-08
NCS1,Neuronal calcium sensor 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,25297,3410,1.36 [1.22-1.51],1.5445623533691658e-08
NCS1,Neuronal calcium sensor 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,22297,410,3.37 [2.49-4.56],3.658258411910606e-15
NCS1,Neuronal calcium sensor 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",28539,400,3.14 [2.30-4.27],3.5284722022335495e-13
NCS1,Neuronal calcium sensor 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,23720,1833,1.54 [1.33-1.78],5.233805870833869e-09
NCS1,Neuronal calcium sensor 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",27123,1616,1.56 [1.34-1.82],9.169859155697952e-09
NCS1,Neuronal calcium sensor 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other intervertebral disc disorders,26163,656,1.94 [1.53-2.47],5.3383535571287364e-08
NCS1,Neuronal calcium sensor 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,23711,1824,1.53 [1.33-1.77],5.716089634355741e-09
NCS1,Neuronal calcium sensor 1,Chapter XIV Diseases of the genitourinary system,Acute renal failure,28010,892,2.98 [2.42-3.67],4.9512871280091625e-25
NCS1,Neuronal calcium sensor 1,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,27839,721,7.54 [6.05-9.39],1.8057253635170844e-72
NCS1,Neuronal calcium sensor 1,Chapter XIV Diseases of the genitourinary system,Chronic nephritic syndrome,28396,33,35.16 [14.41-85.80],5.243399915129324e-15
NCS1,Neuronal calcium sensor 1,Chapter XIV Diseases of the genitourinary system,Dialysis,27182,64,2.59 [1.90-3.54],2.043050645473414e-09
NCS1,Neuronal calcium sensor 1,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,28382,1587,2.82 [2.42-3.30],3.5221052381762705e-39
NCS1,Neuronal calcium sensor 1,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,27200,82,6.13 [3.17-11.87],7.325060044565187e-08
