Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
OBP2B,Odorant-binding protein 2b,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",48228,826,0.90 [0.82-1.00],0.0450444935793371
OBP2B,Odorant-binding protein 2b,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",22994,660,0.83 [0.74-0.92],0.0003465520144866
OBP2B,Odorant-binding protein 2b,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",18388,233,0.76 [0.63-0.93],0.0064801812983208
OBP2B,Odorant-binding protein 2b,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,49836,136,0.62 [0.50-0.78],2.7589682292536664e-05
OBP2B,Odorant-binding protein 2b,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,47150,1094,0.88 [0.80-0.96],0.0047782385533366
OBP2B,Odorant-binding protein 2b,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,47115,1059,0.87 [0.79-0.95],0.0017659647916873
OBP2B,Odorant-binding protein 2b,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",38987,168,1.33 [1.06-1.67],0.0138245415202682
OBP2B,Odorant-binding protein 2b,Chapter V Mental and behavioural disorders,Alcohol dependence,47434,141,0.75 [0.59-0.97],0.0255252430951725
OBP2B,Odorant-binding protein 2b,Chapter VI Diseases of the nervous system,Neurological diseases,43507,2910,0.94 [0.89-0.99],0.0237924221688947
OBP2B,Odorant-binding protein 2b,Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,39514,259,0.76 [0.64-0.90],0.0013207223623207
OBP2B,Odorant-binding protein 2b,Chapter VI Diseases of the nervous system,MS-disease / Multiple Sclerosis,50626,206,0.72 [0.60-0.87],0.0004911742675334
OBP2B,Odorant-binding protein 2b,Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",48591,1321,0.91 [0.85-0.99],0.0223374366820939
OBP2B,Odorant-binding protein 2b,Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,48035,765,0.87 [0.78-0.96],0.0046183587093439
OBP2B,Odorant-binding protein 2b,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Disorders of eyelid, lacrimal system and orbit",49597,721,0.90 [0.81-0.99],0.0367977395644471
OBP2B,Odorant-binding protein 2b,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other specified and unspecified  disorders of eyelid,49110,234,0.83 [0.70-1.00],0.049433793213394
OBP2B,Odorant-binding protein 2b,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diabetic maculopathy,4336,103,1.43 [1.07-1.90],0.0149518175938896
OBP2B,Odorant-binding protein 2b,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,36055,6480,1.05 [1.00-1.10],0.033879624512941
OBP2B,Odorant-binding protein 2b,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,49656,137,1.32 [1.03-1.69],0.0298060953560997
OBP2B,Odorant-binding protein 2b,Chapter IX Diseases of the circulatory system,"Hypertension, essential",37942,4463,1.06 [1.01-1.11],0.0215505287897316
OBP2B,Odorant-binding protein 2b,Chapter IX Diseases of the circulatory system,Hypertension,38005,4526,1.08 [1.02-1.13],0.0038381272075558
OBP2B,Odorant-binding protein 2b,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,33629,150,2.11 [1.65-2.70],2.759187310802878e-09
OBP2B,Odorant-binding protein 2b,Chapter IX Diseases of the circulatory system,"Heart failure, strict",48792,411,1.31 [1.12-1.52],0.000525029699749
OBP2B,Odorant-binding protein 2b,Chapter IX Diseases of the circulatory system,Hypotension,48507,173,1.29 [1.03-1.61],0.0245011403476023
OBP2B,Odorant-binding protein 2b,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,34602,11499,0.93 [0.90-0.96],9.395688649390334e-06
OBP2B,Odorant-binding protein 2b,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",42451,4282,0.93 [0.89-0.97],0.0020344172480426
OBP2B,Odorant-binding protein 2b,Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,39550,1381,0.87 [0.81-0.94],0.00062188719014
OBP2B,Odorant-binding protein 2b,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),39773,1604,0.93 [0.86-0.99],0.0352468862917223
OBP2B,Odorant-binding protein 2b,Chapter XI Diseases of the digestive system,Hernia,44563,3211,0.91 [0.86-0.96],0.0002941527068369
OBP2B,Odorant-binding protein 2b,Chapter XI Diseases of the digestive system,Inguinal hernia,42529,1177,0.84 [0.77-0.92],0.0001579148648376
OBP2B,Odorant-binding protein 2b,Chapter XI Diseases of the digestive system,Diaphragmatic hernia,43060,1708,0.92 [0.86-0.99],0.0222396183441495
OBP2B,Odorant-binding protein 2b,Chapter XI Diseases of the digestive system,Irritable bowel syndrome,36168,323,0.78 [0.67-0.91],0.0011217672180174
OBP2B,Odorant-binding protein 2b,Chapter XI Diseases of the digestive system,Diseases of liver,49297,249,0.80 [0.67-0.96],0.016133232935585
OBP2B,Odorant-binding protein 2b,Chapter XI Diseases of the digestive system,Acute pancreatitis,47084,135,0.73 [0.58-0.93],0.0100977322964984
OBP2B,Odorant-binding protein 2b,Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),50560,135,0.73 [0.58-0.93],0.0097228459302623
OBP2B,Odorant-binding protein 2b,Chapter XI Diseases of the digestive system,Intestinal malabsorption,47665,141,0.75 [0.60-0.95],0.01557563236185
OBP2B,Odorant-binding protein 2b,Chapter XI Diseases of the digestive system,Coeliac disease,47640,116,0.77 [0.60-0.99],0.0419281018975081
OBP2B,Odorant-binding protein 2b,Chapter XII Diseases of the skin and subcutaneous tissue,Seborrhoeic keratosis,46784,186,1.27 [1.03-1.58],0.0274801304407057
OBP2B,Odorant-binding protein 2b,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,36639,7882,0.96 [0.92-1.00],0.0268508550853622
OBP2B,Odorant-binding protein 2b,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,37530,2266,0.91 [0.86-0.97],0.0057439712059202
OBP2B,Odorant-binding protein 2b,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",42620,2266,0.92 [0.86-0.97],0.0052815061276413
OBP2B,Odorant-binding protein 2b,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,36303,1039,0.91 [0.83-1.00],0.0394349831468153
OBP2B,Odorant-binding protein 2b,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,36050,786,0.87 [0.79-0.96],0.0076740073693787
OBP2B,Odorant-binding protein 2b,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,45689,500,1.56 [1.37-1.79],6.444789577196026e-11
OBP2B,Odorant-binding protein 2b,Chapter XIV Diseases of the genitourinary system,Acute renal failure,45899,108,1.81 [1.36-2.42],5.345927424707235e-05
OBP2B,Odorant-binding protein 2b,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,45927,136,2.18 [1.69-2.81],1.4569620217281335e-09
OBP2B,Odorant-binding protein 2b,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,45921,130,2.04 [1.57-2.65],8.527452139118547e-08
OBP2B,Odorant-binding protein 2b,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,50017,137,1.55 [1.21-2.00],0.0006015786575238
OBP2B,Odorant-binding protein 2b,Chapter XIV Diseases of the genitourinary system,Noninflammatory disorders of female genital tract,25052,4561,0.94 [0.90-0.98],0.0081983265697005
OBP2B,Odorant-binding protein 2b,Chapter XIV Diseases of the genitourinary system,Endometriosis,20851,360,0.84 [0.73-0.96],0.0096969401928586
OBP2B,Odorant-binding protein 2b,Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),20658,167,0.76 [0.62-0.93],0.0067848795232248
OBP2B,Odorant-binding protein 2b,Chapter XIV Diseases of the genitourinary system,Female genital prolapse,21286,795,0.83 [0.75-0.91],0.0001428415929067
OBP2B,Odorant-binding protein 2b,Chapter XIV Diseases of the genitourinary system,Ovarian cyst,20893,402,0.82 [0.72-0.93],0.0026149809973801
