Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
KLKB1,Plasma kallikrein,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),42601,5330,0.68 [0.61-0.75],3.3787755460478373e-13
KLKB1,Plasma kallikrein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,42632,4839,0.65 [0.58-0.72],8.905956117661738e-15
KLKB1,Plasma kallikrein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,43629,464,0.36 [0.26-0.51],6.977139042091757e-09
KLKB1,Plasma kallikrein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",43551,386,0.45 [0.33-0.60],9.656628622628236e-08
KLKB1,Plasma kallikrein,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,39547,5951,1.33 [1.20-1.46],3.0984837997119205e-08
KLKB1,Plasma kallikrein,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,34614,1018,0.50 [0.39-0.63],8.292712824839104e-09
KLKB1,Plasma kallikrein,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",36236,2640,0.62 [0.54-0.72],4.4076270274650254e-10
KLKB1,Plasma kallikrein,Chapter IX Diseases of the circulatory system,Hypotension,43709,1921,0.60 [0.51-0.72],1.0357147881047584e-08
KLKB1,Plasma kallikrein,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,38138,1715,0.59 [0.49-0.71],2.143429205621011e-08
KLKB1,Plasma kallikrein,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,42907,602,0.36 [0.27-0.49],4.233143798801634e-11
KLKB1,Plasma kallikrein,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,24645,557,0.41 [0.30-0.57],6.144854268242995e-08
KLKB1,Plasma kallikrein,Chapter IX Diseases of the circulatory system,Secondary right heart disease,42899,594,0.38 [0.28-0.51],2.6321064753573803e-10
KLKB1,Plasma kallikrein,Chapter VI Diseases of the nervous system,Falls/tendency to fall,42946,4289,0.73 [0.65-0.82],8.056871171184344e-08
KLKB1,Plasma kallikrein,Chapter VI Diseases of the nervous system,Neurological diseases,41422,6187,0.76 [0.69-0.84],3.3857468934290794e-08
KLKB1,Plasma kallikrein,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,41677,509,0.35 [0.25-0.49],3.8197908757312946e-10
KLKB1,Plasma kallikrein,Chapter X Diseases of the respiratory system,Interstitial lung disease,41735,567,0.35 [0.25-0.47],2.2579000484327408e-11
KLKB1,Plasma kallikrein,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,43777,702,0.39 [0.29-0.51],2.717967041098212e-11
KLKB1,Plasma kallikrein,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",43698,187,0.31 [0.22-0.45],2.5652058273934514e-10
KLKB1,Plasma kallikrein,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,42527,222,0.32 [0.22-0.45],7.286147466153404e-11
KLKB1,Plasma kallikrein,Chapter XII Diseases of the skin and subcutaneous tissue,Diseases of the skin and subcutaneous tissue,41287,5414,0.74 [0.67-0.82],9.415409519879576e-09
KLKB1,Plasma kallikrein,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,36697,8953,0.70 [0.65-0.76],3.051090167636394e-18
