Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
PRR4,Proline-rich protein 4,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),18795,3474,1.13 [1.08-1.19],1.0374830743733736e-07
PRR4,Proline-rich protein 4,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,17161,1014,1.22 [1.12-1.32],4.277463454971861e-06
PRR4,Proline-rich protein 4,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,16531,1222,1.23 [1.14-1.33],7.828439999711398e-08
PRR4,Proline-rich protein 4,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,12654,2192,1.19 [1.12-1.26],2.936068959554655e-09
PRR4,Proline-rich protein 4,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,10378,126,1.94 [1.60-2.35],7.753250965353511e-12
PRR4,Proline-rich protein 4,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",13224,1468,1.33 [1.24-1.42],3.001898325927353e-16
PRR4,Proline-rich protein 4,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",13521,1450,1.33 [1.24-1.42],4.291660825446117e-16
PRR4,Proline-rich protein 4,Chapter X Diseases of the respiratory system,Bronchiectasis,16403,433,1.70 [1.52-1.91],1.2582531011437771e-19
PRR4,Proline-rich protein 4,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,18623,2653,1.28 [1.21-1.34],6.960573291011655e-21
PRR4,Proline-rich protein 4,Chapter X Diseases of the respiratory system,"COPD, hospital admissions 1, only main diagnosis",19327,1344,1.35 [1.26-1.45],1.7586269121980038e-17
PRR4,Proline-rich protein 4,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,17751,5079,1.18 [1.14-1.23],3.431067545775033e-18
PRR4,Proline-rich protein 4,Chapter X Diseases of the respiratory system,Emphysema,16339,369,1.42 [1.24-1.62],2.19669370032651e-07
PRR4,Proline-rich protein 4,Chapter X Diseases of the respiratory system,Influenza and pneumonia,19350,2103,1.20 [1.13-1.27],1.05413071655773e-09
PRR4,Proline-rich protein 4,Chapter X Diseases of the respiratory system,Later onset COPD,19116,1245,1.36 [1.27-1.46],4.090983627116557e-17
PRR4,Proline-rich protein 4,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,19328,1059,1.25 [1.16-1.36],3.126588455535022e-08
PRR4,Proline-rich protein 4,Chapter X Diseases of the respiratory system,Other diseases of pleura,19331,2234,1.17 [1.11-1.24],2.7408911940879885e-08
PRR4,Proline-rich protein 4,Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,19462,1436,1.21 [1.13-1.30],1.075912051816732e-07
PRR4,Proline-rich protein 4,Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",19112,1865,1.21 [1.14-1.28],1.7701833496306411e-09
PRR4,Proline-rich protein 4,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,19313,1044,1.25 [1.15-1.35],6.38018975751609e-08
PRR4,Proline-rich protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",19487,636,1.26 [1.14-1.40],8.043657397775523e-06
PRR4,Proline-rich protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,16263,68,1.90 [1.43-2.52],9.779026872945654e-06
PRR4,Proline-rich protein 4,Chapter XIV Diseases of the genitourinary system,Acute renal failure,18458,1764,1.27 [1.19-1.35],6.739648101266786e-14
PRR4,Proline-rich protein 4,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,18396,1702,1.34 [1.26-1.42],2.3535500889805027e-20
PRR4,Proline-rich protein 4,Chapter XIV Diseases of the genitourinary system,Chronic nephritic syndrome,19395,83,2.05 [1.65-2.54],1.033303992257055e-10
PRR4,Proline-rich protein 4,Chapter XIV Diseases of the genitourinary system,Dialysis,16763,69,2.10 [1.67-2.65],3.3089941728990047e-10
PRR4,Proline-rich protein 4,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,16178,5181,1.09 [1.05-1.13],4.34079650188304e-06
PRR4,Proline-rich protein 4,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,19362,2918,1.23 [1.18-1.30],1.4837757393957688e-17
