Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
SUOX,"Sulfite oxidase, mitochondrial",Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,19345,3527,1.13 [1.08-1.19],1.2090924946875717e-06
SUOX,"Sulfite oxidase, mitochondrial",Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),19318,3574,1.14 [1.08-1.19],2.893829314087413e-07
SUOX,"Sulfite oxidase, mitochondrial",Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,13044,2268,1.16 [1.09-1.23],3.522331258507346e-06
SUOX,"Sulfite oxidase, mitochondrial","Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",14017,735,1.27 [1.14-1.40],5.592595330783845e-06
SUOX,"Sulfite oxidase, mitochondrial","Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,13839,557,1.32 [1.18-1.49],2.1996786276050004e-06
SUOX,"Sulfite oxidase, mitochondrial","Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,18782,5500,1.12 [1.08-1.17],1.2513009492737912e-08
SUOX,"Sulfite oxidase, mitochondrial","Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",15151,1869,1.17 [1.10-1.25],3.669867607255005e-06
SUOX,"Sulfite oxidase, mitochondrial","Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,19419,1844,1.33 [1.25-1.42],1.0583906317041909e-18
SUOX,"Sulfite oxidase, mitochondrial","Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,14186,904,1.31 [1.20-1.44],5.4414345988397925e-09
SUOX,"Sulfite oxidase, mitochondrial",Chapter IX Diseases of the circulatory system,Hypertension,17358,6841,1.09 [1.06-1.13],9.542155495474049e-07
SUOX,"Sulfite oxidase, mitochondrial",Chapter IX Diseases of the circulatory system,"Hypertension, essential",17362,6845,1.09 [1.05-1.13],1.3191208005473748e-06
SUOX,"Sulfite oxidase, mitochondrial",Chapter IX Diseases of the circulatory system,"Hypertension, portal",19975,84,2.81 [2.27-3.49],3.263819355864228e-21
SUOX,"Sulfite oxidase, mitochondrial",Chapter IX Diseases of the circulatory system,Oesophageal varices,18548,57,3.02 [2.35-3.88],5.3577555890722295e-18
SUOX,"Sulfite oxidase, mitochondrial",Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,18686,50,2.38 [1.78-3.20],6.318498374066148e-09
SUOX,"Sulfite oxidase, mitochondrial",Chapter XI Diseases of the digestive system,Alcoholic liver disease,19279,52,2.95 [2.24-3.90],2.3805509384862462e-14
SUOX,"Sulfite oxidase, mitochondrial",Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",19998,107,2.47 [2.02-3.03],1.3255568723383773e-18
SUOX,"Sulfite oxidase, mitochondrial",Chapter XI Diseases of the digestive system,Coeliac disease,18642,108,1.84 [1.48-2.29],5.1491618423042406e-08
SUOX,"Sulfite oxidase, mitochondrial",Chapter XI Diseases of the digestive system,Diseases of liver,20021,794,1.56 [1.42-1.70],9.526555590095374e-22
SUOX,"Sulfite oxidase, mitochondrial",Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,19353,126,2.34 [1.93-2.83],2.5384739530080004e-18
SUOX,"Sulfite oxidase, mitochondrial",Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",19287,60,2.45 [1.86-3.24],2.080901779328373e-10
SUOX,"Sulfite oxidase, mitochondrial",Chapter XI Diseases of the digestive system,Intestinal malabsorption,18660,126,1.67 [1.35-2.07],2.5511658229658845e-06
SUOX,"Sulfite oxidase, mitochondrial",Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,20098,284,1.63 [1.41-1.89],3.8474692514265875e-11
SUOX,"Sulfite oxidase, mitochondrial",Chapter XI Diseases of the digestive system,Other diseases of liver,19881,654,1.54 [1.40-1.70],2.0761552141103098e-17
SUOX,"Sulfite oxidase, mitochondrial",Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,14927,936,1.33 [1.22-1.46],3.829169654615369e-10
SUOX,"Sulfite oxidase, mitochondrial",Chapter XI Diseases of the digestive system,Other inflammatory liver diseases,19325,98,2.15 [1.73-2.68],8.262508865475493e-12
SUOX,"Sulfite oxidase, mitochondrial",Chapter XIV Diseases of the genitourinary system,Acute renal failure,18969,1822,1.20 [1.12-1.28],7.880213858287102e-08
SUOX,"Sulfite oxidase, mitochondrial",Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,19905,3013,1.13 [1.07-1.19],3.924503733610219e-06
