Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
CTSB,Cathepsin B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,24800,1041,1.32 [1.20-1.46],4.830005893065755e-08
CTSB,Cathepsin B,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,23054,927,0.72 [0.64-0.81],5.08299447087808e-08
CTSB,Cathepsin B,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,22861,734,0.59 [0.52-0.68],6.62298286126323e-14
CTSB,Cathepsin B,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,22808,681,0.58 [0.50-0.66],2.8326758795974093e-14
CTSB,Cathepsin B,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,20454,2835,0.76 [0.71-0.82],2.6624795046627528e-12
CTSB,Cathepsin B,Chapter IX Diseases of the circulatory system,"Hypertension, essential",21478,2094,0.71 [0.66-0.78],1.0413683600878874e-14
CTSB,Cathepsin B,Chapter IX Diseases of the circulatory system,Hypertension,21500,2116,0.72 [0.66-0.78],3.7255187506135295e-14
CTSB,Cathepsin B,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",26093,738,0.63 [0.55-0.72],1.255546050281064e-11
CTSB,Cathepsin B,Chapter IX Diseases of the circulatory system,Angina pectoris,25867,512,0.63 [0.54-0.74],1.2117075684470152e-08
CTSB,Cathepsin B,Chapter IX Diseases of the circulatory system,Unstable angina pectoris,27116,151,0.51 [0.39-0.69],6.047637104822059e-06
CTSB,Cathepsin B,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,27197,232,0.59 [0.47-0.75],8.163228893320394e-06
CTSB,Cathepsin B,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,25828,485,0.57 [0.48-0.67],1.1545102217728532e-11
CTSB,Cathepsin B,Chapter XI Diseases of the digestive system,Diseases of liver,26987,107,2.86 [2.24-3.64],2.5123281905439162e-17
CTSB,Cathepsin B,Chapter XI Diseases of the digestive system,Other diseases of liver,26934,54,2.39 [1.68-3.39],1.303660519080663e-06
CTSB,Cathepsin B,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,25303,207,2.08 [1.71-2.54],5.448229672907715e-13
CTSB,Cathepsin B,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,25484,49,3.19 [2.24-4.54],1.1914195682490874e-10
CTSB,Cathepsin B,Chapter XIV Diseases of the genitourinary system,Noninflammatory disorders of female genital tract,25334,4609,0.87 [0.82-0.92],2.847923883515067e-07
CTSB,Cathepsin B,Chapter XIV Diseases of the genitourinary system,Female genital prolapse,21521,796,0.73 [0.65-0.83],6.191134907332582e-07
