Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
AMOT,Angiomotin,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",19801,575,2.26 [1.89-2.69],8.634949986236992e-20
AMOT,Angiomotin,Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,22570,364,1.77 [1.41-2.22],5.993759639287524e-07
AMOT,Angiomotin,Chapter VI Diseases of the nervous system,Epilepsy,22319,113,2.69 [1.88-3.86],7.62812788602259e-08
AMOT,Angiomotin,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,19258,1822,1.39 [1.24-1.55],6.900450203222605e-09
AMOT,Angiomotin,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,21123,1004,1.53 [1.33-1.77],5.026398727351949e-09
AMOT,Angiomotin,Chapter X Diseases of the respiratory system,"Asthma, hospital admissions , main diagnosis only",21896,859,1.55 [1.33-1.80],2.0247503130903652e-08
AMOT,Angiomotin,Chapter X Diseases of the respiratory system,Asthma,17585,859,1.55 [1.33-1.80],2.69036661078848e-08
AMOT,Angiomotin,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",17425,859,1.55 [1.33-1.81],2.525618951292328e-08
AMOT,Angiomotin,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",17573,847,1.54 [1.32-1.80],3.6332422482097537e-08
AMOT,Angiomotin,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,16466,5178,1.33 [1.23-1.44],2.3642301656543026e-12
AMOT,Angiomotin,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,22760,795,1.66 [1.42-1.94],1.9824401141113056e-10
AMOT,Angiomotin,Chapter XI Diseases of the digestive system,Other diseases of intestines,18800,1885,1.29 [1.15-1.44],8.044382016317e-06
AMOT,Angiomotin,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,22644,679,1.66 [1.40-1.97],3.797900360068414e-09
AMOT,Angiomotin,Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,22634,669,1.68 [1.42-1.99],2.065684985169203e-09
AMOT,Angiomotin,Chapter XI Diseases of the digestive system,Diseases of liver,23024,89,2.67 [1.75-4.06],4.868889905858705e-06
AMOT,Angiomotin,Chapter XI Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",22346,744,1.73 [1.47-2.04],3.643411700711244e-11
AMOT,Angiomotin,Chapter XI Diseases of the digestive system,Cholelithiasis,22224,622,1.65 [1.38-1.97],3.927512197450072e-08
AMOT,Angiomotin,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,19446,5297,1.19 [1.11-1.28],2.908085542582169e-06
