Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
PTPRH,Receptor-type tyrosine-protein phosphatase H,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",42863,237,1.40 [1.10-1.79],0.0070075036152667
PTPRH,Receptor-type tyrosine-protein phosphatase H,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",43892,2326,1.18 [1.09-1.28],5.084829447739199e-05
PTPRH,Receptor-type tyrosine-protein phosphatase H,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,43032,5939,1.10 [1.05-1.16],0.0001904181024458
PTPRH,Receptor-type tyrosine-protein phosphatase H,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),43232,5393,1.09 [1.03-1.15],0.0020618251456262
PTPRH,Receptor-type tyrosine-protein phosphatase H,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,44223,149,1.39 [1.02-1.90],0.0354961492564092
PTPRH,Receptor-type tyrosine-protein phosphatase H,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,40901,1601,1.24 [1.13-1.37],1.1266732655089157e-05
PTPRH,Receptor-type tyrosine-protein phosphatase H,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,39469,1787,1.27 [1.16-1.39],2.536965836637125e-07
PTPRH,Receptor-type tyrosine-protein phosphatase H,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,39349,426,1.22 [1.01-1.47],0.038839621218583
PTPRH,Receptor-type tyrosine-protein phosphatase H,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,31155,3329,1.09 [1.01-1.16],0.0169641856109224
PTPRH,Receptor-type tyrosine-protein phosphatase H,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,39099,650,1.24 [1.07-1.45],0.0050854877682628
PTPRH,Receptor-type tyrosine-protein phosphatase H,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,43118,1552,1.25 [1.13-1.37],9.85966614859573e-06
