Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
SPRY2,Protein sprouty homolog 2,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",49741,2720,1.05 [1.01-1.09],0.0093882816879531
SPRY2,Protein sprouty homolog 2,Chapter I Certain infectious and parasitic diseases,Candidiasis,50299,837,1.07 [1.00-1.14],0.0448862778197464
SPRY2,Protein sprouty homolog 2,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,48772,6891,1.04 [1.01-1.06],0.0026155999897347
SPRY2,Protein sprouty homolog 2,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,49802,2395,1.04 [1.00-1.09],0.0271114899889056
SPRY2,Protein sprouty homolog 2,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,44156,766,1.10 [1.03-1.17],0.0066447188613701
SPRY2,Protein sprouty homolog 2,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,50229,2822,1.04 [1.00-1.07],0.0478798779414749
SPRY2,Protein sprouty homolog 2,Chapter I Certain infectious and parasitic diseases,Mycoses,50450,988,1.07 [1.01-1.14],0.0236516350173415
SPRY2,Protein sprouty homolog 2,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,48848,1827,1.05 [1.00-1.09],0.0441356609040862
SPRY2,Protein sprouty homolog 2,Chapter I Certain infectious and parasitic diseases,Other viral diseases,50393,307,1.15 [1.03-1.28],0.0094240187950773
SPRY2,Protein sprouty homolog 2,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",50358,272,1.15 [1.03-1.28],0.0158684277138485
SPRY2,Protein sprouty homolog 2,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,47840,819,1.11 [1.04-1.18],0.0021248782319318
SPRY2,Protein sprouty homolog 2,Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",40330,146,1.20 [1.03-1.40],0.0180878846575741
SPRY2,Protein sprouty homolog 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,48996,5650,1.04 [1.02-1.07],0.0016905743160016
SPRY2,Protein sprouty homolog 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,49597,2953,1.05 [1.02-1.09],0.0048909144594857
SPRY2,Protein sprouty homolog 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,49595,2951,1.05 [1.01-1.09],0.0051842077896771
SPRY2,Protein sprouty homolog 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,49908,2336,1.10 [1.05-1.14],3.762462134570396e-06
SPRY2,Protein sprouty homolog 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,50182,542,0.83 [0.76-0.91],2.690250160789143e-05
SPRY2,Protein sprouty homolog 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",50086,446,0.75 [0.68-0.83],9.77674049984402e-09
SPRY2,Protein sprouty homolog 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression,49849,3042,1.06 [1.02-1.10],0.0009603714294669
SPRY2,Protein sprouty homolog 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression or dysthymia,44020,2948,1.06 [1.02-1.10],0.0011680672633031
SPRY2,Protein sprouty homolog 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,45414,6903,1.04 [1.02-1.06],0.0008498505089091
SPRY2,Protein sprouty homolog 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,48244,9733,1.04 [1.02-1.06],0.0002839820825495
SPRY2,Protein sprouty homolog 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Other anxiety disorders,49873,2374,1.05 [1.01-1.09],0.0156598143545138
SPRY2,Protein sprouty homolog 2,"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",38844,333,1.15 [1.04-1.27],0.0069620758318665
SPRY2,Protein sprouty homolog 2,Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",50435,829,0.93 [0.87-0.99],0.0274458660298867
SPRY2,Protein sprouty homolog 2,Chapter IX Diseases of the circulatory system,Cardiac arrest,28045,380,1.13 [1.03-1.25],0.0108055293735085
SPRY2,Protein sprouty homolog 2,Chapter IX Diseases of the circulatory system,Cardiomyopathy,42090,334,0.88 [0.79-0.98],0.0247452470297881
SPRY2,Protein sprouty homolog 2,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,47874,4091,1.03 [1.00-1.07],0.0272607497426382
SPRY2,Protein sprouty homolog 2,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,44105,14764,1.03 [1.01-1.04],0.002021595335558
SPRY2,Protein sprouty homolog 2,Chapter IX Diseases of the circulatory system,Hypertension,45903,12679,1.03 [1.01-1.04],0.0024632614219579
