Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
CLGN,Calmegin,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",41865,234,1.42 [1.12-1.79],0.0038213971755527
CLGN,Calmegin,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",43307,325,1.31 [1.06-1.62],0.0126574609897773
CLGN,Calmegin,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",42875,2274,1.23 [1.13-1.34],7.690611427934666e-07
CLGN,Calmegin,Chapter I Certain infectious and parasitic diseases,Candidiasis,43348,710,1.30 [1.12-1.50],0.0003973230229074
CLGN,Calmegin,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,42021,5805,1.20 [1.13-1.26],2.692603430053224e-11
CLGN,Calmegin,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),42221,5257,1.28 [1.21-1.35],2.348657658334151e-19
CLGN,Calmegin,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,42927,1992,1.24 [1.14-1.35],1.695750099167167e-06
CLGN,Calmegin,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,43190,144,1.39 [1.02-1.88],0.035036980447655
CLGN,Calmegin,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,39964,1568,1.47 [1.34-1.60],2.2322206364580588e-17
CLGN,Calmegin,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,38560,1755,1.43 [1.31-1.56],1.5940047666581635e-16
CLGN,Calmegin,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,38448,417,1.40 [1.17-1.68],0.0002003138960025
CLGN,Calmegin,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,30438,3240,1.24 [1.16-1.33],3.6233389620806276e-10
CLGN,Calmegin,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,38199,638,1.50 [1.30-1.72],9.706713039776173e-09
CLGN,Calmegin,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,43277,2342,1.26 [1.16-1.37],1.9547332263985983e-08
CLGN,Calmegin,Chapter I Certain infectious and parasitic diseases,Mycoses,43475,837,1.24 [1.08-1.41],0.00221450483035
CLGN,Calmegin,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,42120,1519,1.28 [1.16-1.41],8.57937292243627e-07
CLGN,Calmegin,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,43363,1732,1.43 [1.31-1.56],3.00145748352327e-16
