Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
COL15A1,Collagen alpha-1(XV) chain,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,17672,712,1.87 [1.44-2.43],2.3922943490044407e-06
COL15A1,Collagen alpha-1(XV) chain,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,17101,200,5.13 [3.39-7.77],1.1780248192658625e-14
COL15A1,Collagen alpha-1(XV) chain,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,13164,669,3.41 [2.63-4.43],3.536150167863165e-20
COL15A1,Collagen alpha-1(XV) chain,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,17730,73,8.86 [4.82-16.27],2.095303125755369e-12
COL15A1,Collagen alpha-1(XV) chain,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,17376,46,7.20 [3.39-15.30],2.768084395778643e-07
COL15A1,Collagen alpha-1(XV) chain,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,19565,100,5.21 [3.20-8.48],3.2260220193488407e-11
COL15A1,Collagen alpha-1(XV) chain,Chapter I Certain infectious and parasitic diseases,Other septicaemia,19532,67,6.95 [4.07-11.84],1.0689287424375625e-12
COL15A1,Collagen alpha-1(XV) chain,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",19403,337,2.35 [1.67-3.32],1.15680842549913e-06
COL15A1,Collagen alpha-1(XV) chain,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,19193,127,3.49 [2.07-5.88],2.633674881448328e-06
COL15A1,Collagen alpha-1(XV) chain,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,19298,232,2.28 [1.51-3.45],8.464928700123099e-05
COL15A1,Collagen alpha-1(XV) chain,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",16000,46,4.02 [1.80-8.99],0.000693659020338
COL15A1,Collagen alpha-1(XV) chain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,18246,446,3.51 [2.61-4.70],5.509072791739984e-17
COL15A1,Collagen alpha-1(XV) chain,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",20506,116,2.26 [1.30-3.90],0.0036541601523333
COL15A1,Collagen alpha-1(XV) chain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,19566,94,3.74 [2.21-6.34],9.12628078475044e-07
COL15A1,Collagen alpha-1(XV) chain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,19250,197,3.30 [2.20-4.94],6.893378382725305e-09
COL15A1,Collagen alpha-1(XV) chain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,19250,197,3.30 [2.20-4.94],6.893378382725305e-09
COL15A1,Collagen alpha-1(XV) chain,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),17336,419,3.70 [2.73-5.01],3.258537032281074e-17
COL15A1,Collagen alpha-1(XV) chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,20347,49,4.72 [2.29-9.73],2.7280016356594152e-05
COL15A1,Collagen alpha-1(XV) chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,16108,1190,1.83 [1.48-2.26],1.6771882539735504e-08
COL15A1,Collagen alpha-1(XV) chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,19972,157,1.95 [1.17-3.26],0.0101858617174036
COL15A1,Collagen alpha-1(XV) chain,Chapter IX Diseases of the circulatory system,Peripheral artery disease,19404,142,4.80 [3.12-7.37],8.061517644246418e-13
COL15A1,Collagen alpha-1(XV) chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,18578,554,0.74 [0.54-1.00],0.0478174521509288
COL15A1,Collagen alpha-1(XV) chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,15983,1065,1.57 [1.25-1.98],8.935792815834992e-05
COL15A1,Collagen alpha-1(XV) chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,15903,985,1.56 [1.23-1.98],0.0002361978397458
COL15A1,Collagen alpha-1(XV) chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,14956,38,5.12 [2.14-12.27],0.0002430496388796
COL15A1,Collagen alpha-1(XV) chain,Chapter V Mental and behavioural disorders,Any mental disorder,17494,601,1.76 [1.33-2.32],6.06144920918838e-05
COL15A1,Collagen alpha-1(XV) chain,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",17201,308,1.58 [1.08-2.31],0.0174315931824618
COL15A1,Collagen alpha-1(XV) chain,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",20145,179,1.69 [1.06-2.72],0.0284433030835948
COL15A1,Collagen alpha-1(XV) chain,Chapter V Mental and behavioural disorders,"Schizophrenia or delusion, excluding more controls",16954,61,2.68 [1.18-6.09],0.0182957080317856
COL15A1,Collagen alpha-1(XV) chain,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",17120,227,2.04 [1.32-3.14],0.0012358726677439
COL15A1,Collagen alpha-1(XV) chain,Chapter V Mental and behavioural disorders,Depression,19559,194,1.76 [1.11-2.80],0.01638642529262
COL15A1,Collagen alpha-1(XV) chain,Chapter VI Diseases of the nervous system,Migraine,18987,29,3.30 [1.15-9.48],0.0262057938175731
