Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
VGF,Neurosecretory protein VGF,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,17632,715,1.38 [1.09-1.74],0.0074060995671406
VGF,Neurosecretory protein VGF,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,17061,201,2.90 [1.99-4.21],2.5104656521262046e-08
VGF,Neurosecretory protein VGF,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,19475,121,2.38 [1.44-3.94],0.0007578462232527
VGF,Neurosecretory protein VGF,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,13132,675,2.20 [1.74-2.78],4.190255993254886e-11
VGF,Neurosecretory protein VGF,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,19439,85,2.96 [1.70-5.14],0.0001202539146506
VGF,Neurosecretory protein VGF,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,17685,73,3.49 [1.85-6.56],0.0001065740312133
VGF,Neurosecretory protein VGF,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",20335,84,2.96 [1.71-5.13],0.0001100320280798
VGF,Neurosecretory protein VGF,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,17331,48,2.69 [1.16-6.26],0.0213370200891167
VGF,Neurosecretory protein VGF,Chapter I Certain infectious and parasitic diseases,Other septicaemia,19485,68,3.08 [1.66-5.73],0.0003723490317366
VGF,Neurosecretory protein VGF,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,20400,51,2.51 [1.17-5.36],0.017853600961204
VGF,Neurosecretory protein VGF,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",19360,337,1.84 [1.34-2.53],0.0001924438606721
VGF,Neurosecretory protein VGF,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,19254,231,2.36 [1.64-3.41],4.064043737633028e-06
VGF,Neurosecretory protein VGF,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",15961,38,2.98 [1.28-6.96],0.0115044536874454
VGF,Neurosecretory protein VGF,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",15968,45,2.28 [1.00-5.17],0.0487447071483737
