Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
OPTC,Opticin,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),27570,2082,1.17 [1.08-1.27],7.630828737898007e-05
OPTC,Opticin,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,25947,617,1.27 [1.11-1.46],0.0004448942216128
OPTC,Opticin,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,26200,170,1.63 [1.33-1.99],1.670054568348198e-06
OPTC,Opticin,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,25960,282,1.41 [1.17-1.69],0.000226123479971
OPTC,Opticin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,26770,59,1.76 [1.30-2.37],0.0002289195047559
OPTC,Opticin,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperkalaemia,24204,169,1.51 [1.24-1.85],5.505378994009313e-05
OPTC,Opticin,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,27786,1520,0.72 [0.65-0.81],7.237669725670552e-09
OPTC,Opticin,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,24452,417,1.35 [1.16-1.58],0.0001202762919829
OPTC,Opticin,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,21881,63,2.12 [1.74-2.58],1.4983851447121812e-13
OPTC,Opticin,Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,27450,46,1.81 [1.32-2.48],0.000213201227863
OPTC,Opticin,Chapter VI Diseases of the nervous system,Memory loss,28061,75,1.65 [1.24-2.20],0.0006021377627714
OPTC,Opticin,Chapter X Diseases of the respiratory system,Interstitial lung disease,26974,143,1.59 [1.28-1.99],3.600421625809975e-05
OPTC,Opticin,Chapter X Diseases of the respiratory system,Lung diseases due to external agents,28206,160,1.47 [1.17-1.85],0.0009029155523444
OPTC,Opticin,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,28159,205,1.57 [1.30-1.90],4.096876293422987e-06
OPTC,Opticin,Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,28186,140,1.51 [1.19-1.91],0.0007792749248777
OPTC,Opticin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,27870,211,1.43 [1.16-1.77],0.0007901046225658
OPTC,Opticin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],27747,88,1.68 [1.28-2.20],0.000188167746964
OPTC,Opticin,Chapter XIV Diseases of the genitourinary system,Acute renal failure,27639,877,1.26 [1.13-1.41],5.957871999991308e-05
OPTC,Opticin,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,27467,705,1.61 [1.46-1.77],9.212803701876456e-22
OPTC,Opticin,Chapter XIV Diseases of the genitourinary system,Chronic nephritic syndrome,28021,33,2.06 [1.52-2.79],3.3168263918673235e-06
OPTC,Opticin,Chapter XIV Diseases of the genitourinary system,Dialysis,26825,63,2.20 [1.81-2.66],1.0710347789989729e-15
OPTC,Opticin,Chapter XIV Diseases of the genitourinary system,Recurrent and persistent haematuria,28036,48,1.89 [1.41-2.53],1.772942245746248e-05
OPTC,Opticin,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,28003,1558,1.27 [1.16-1.38],7.047814438882835e-08
OPTC,Opticin,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,26843,81,1.77 [1.37-2.27],1.060836717627741e-05
