Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
REN,Renin,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,25556,896,1.46 [1.36-1.58],2.7068335667308488e-24
REN,Renin,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,25597,143,2.16 [1.88-2.47],6.978482902954759e-28
REN,Renin,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,27175,153,1.25 [1.03-1.50],0.0219903952999834
REN,Renin,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,20323,501,1.97 [1.81-2.14],1.6206059134388345e-56
REN,Renin,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,26397,80,2.26 [1.89-2.70],5.927122143914658e-19
REN,Renin,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,25831,45,2.46 [1.97-3.08],3.0194828655534808e-15
REN,Renin,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,27627,106,1.92 [1.63-2.26],5.858755965901101e-15
REN,Renin,Chapter I Certain infectious and parasitic diseases,Other septicaemia,27590,69,2.21 [1.84-2.65],2.088766890076085e-17
REN,Renin,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,28210,64,1.40 [1.08-1.83],0.0124642174147267
REN,Renin,Chapter I Certain infectious and parasitic diseases,Other viral diseases,28166,101,1.52 [1.24-1.86],5.5220512120840455e-05
REN,Renin,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",28156,91,1.49 [1.20-1.85],0.0002748955052582
REN,Renin,Chapter I Certain infectious and parasitic diseases,Mycoses,27973,45,1.63 [1.22-2.17],0.0008791285918935
REN,Renin,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",27334,389,1.51 [1.36-1.67],1.6292017600589281e-15
REN,Renin,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,27090,145,1.94 [1.69-2.23],6.308243646583362e-21
REN,Renin,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,27194,249,1.44 [1.27-1.63],1.833288961199341e-08
REN,Renin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,26055,820,1.35 [1.25-1.47],7.249310692842279e-14
REN,Renin,Chapter II Neoplasms,Melanocytic naevi,28127,253,0.84 [0.70-0.99],0.0422361222955678
REN,Renin,Chapter II Neoplasms,Other benign neoplasms of skin,28197,191,0.82 [0.67-0.99],0.0379995726881928
REN,Renin,Chapter II Neoplasms,Leiomyoma of uterus,15258,693,0.80 [0.72-0.89],5.827168798133827e-05
REN,Renin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,27296,201,1.29 [1.10-1.51],0.0014519553042799
REN,Renin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,27180,353,1.30 [1.15-1.46],1.5342226373833124e-05
REN,Renin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,27180,353,1.30 [1.15-1.46],1.5342226373833124e-05
REN,Renin,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),25965,365,1.79 [1.61-1.98],2.5200754378966637e-29
REN,Renin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,27854,79,1.42 [1.12-1.81],0.0037307548129143
REN,Renin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,28060,107,1.30 [1.06-1.59],0.0113394451786607
REN,Renin,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,24838,710,2.27 [2.12-2.44],7.812301335512533e-113
REN,Renin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,27000,442,1.17 [1.05-1.31],0.0037863473745096
REN,Renin,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,26490,114,2.91 [2.54-3.34],1.891874416545105e-52
REN,Renin,Chapter IX Diseases of the circulatory system,Peripheral artery disease,27559,53,2.54 [2.09-3.08],4.409391985517277e-21
REN,Renin,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,26477,101,2.95 [2.55-3.40],2.8054026717173178e-49
REN,Renin,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,26715,339,2.61 [2.38-2.86],2.461892317602065e-95
REN,Renin,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,26706,330,2.58 [2.35-2.83],1.36688979400249e-90
REN,Renin,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,26359,185,1.38 [1.20-1.60],1.0867630824048238e-05
REN,Renin,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",26363,182,1.39 [1.20-1.61],8.30477892303967e-06
REN,Renin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,24673,545,2.34 [2.16-2.53],1.9192076388960576e-99
REN,Renin,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",24201,73,2.39 [2.01-2.85],1.858191718975856e-22
REN,Renin,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,24628,500,2.32 [2.13-2.51],5.842309016902194e-91
REN,Renin,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,24170,42,2.40 [1.88-3.06],1.3492146435228825e-12
