Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
SCGB1A1,Uteroglobin,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,15142,812,1.46 [1.29-1.65],2.9686625413784983e-09
SCGB1A1,Uteroglobin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,20966,561,1.90 [1.64-2.20],1.5347793619498493e-17
SCGB1A1,Uteroglobin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,22151,256,2.22 [1.79-2.75],4.544053529160483e-13
SCGB1A1,Uteroglobin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,22151,256,2.22 [1.79-2.75],4.544053529160483e-13
SCGB1A1,Uteroglobin,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",17223,98,2.62 [1.84-3.73],8.780923306925676e-08
SCGB1A1,Uteroglobin,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",19772,339,0.62 [0.53-0.73],2.515799861876877e-09
SCGB1A1,Uteroglobin,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",23157,261,0.62 [0.52-0.73],2.908514490814204e-08
SCGB1A1,Uteroglobin,Chapter V Mental and behavioural disorders,Alcohol dependence,21651,114,0.48 [0.37-0.61],3.7765370185448584e-09
SCGB1A1,Uteroglobin,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,23318,70,3.30 [2.19-4.97],1.0886819741705969e-08
SCGB1A1,Uteroglobin,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diabetic maculopathy,2597,70,3.15 [2.11-4.69],1.7772309253112047e-08
SCGB1A1,Uteroglobin,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",20791,70,3.45 [2.27-5.24],5.8288597660605954e-09
SCGB1A1,Uteroglobin,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,21198,856,0.66 [0.59-0.73],1.7982254266600053e-14
SCGB1A1,Uteroglobin,Chapter X Diseases of the respiratory system,"Asthma, hospital admissions , main diagnosis only",22314,665,0.65 [0.58-0.73],1.7601300997767349e-12
SCGB1A1,Uteroglobin,Chapter X Diseases of the respiratory system,Asthma,16114,665,0.63 [0.56-0.71],4.763238480679804e-13
SCGB1A1,Uteroglobin,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",15770,665,0.63 [0.56-0.72],9.806287687221712e-13
SCGB1A1,Uteroglobin,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",16104,655,0.63 [0.55-0.71],4.186445906609936e-13
SCGB1A1,Uteroglobin,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,23293,99,2.71 [1.93-3.82],1.0939628765390156e-08
SCGB1A1,Uteroglobin,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,22854,602,1.47 [1.28-1.69],5.9277641618842944e-08
SCGB1A1,Uteroglobin,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,18173,2369,1.51 [1.40-1.63],6.654269002765602e-26
SCGB1A1,Uteroglobin,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,20903,304,6.93 [5.58-8.62],4.6522405103765496e-68
SCGB1A1,Uteroglobin,Chapter XIV Diseases of the genitourinary system,Acute renal failure,20936,72,8.26 [5.38-12.68],4.761576866203848e-22
SCGB1A1,Uteroglobin,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,23171,79,5.03 [3.42-7.38],1.5813324693937788e-16
