Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
IGFBP1,Insulin-like growth factor-binding protein 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,15321,828,1.15 [1.10-1.22],7.134439023367249e-08
IGFBP1,Insulin-like growth factor-binding protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,21199,566,1.27 [1.20-1.35],2.957517214032287e-15
IGFBP1,Insulin-like growth factor-binding protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,22395,260,1.33 [1.21-1.45],4.154598542388609e-10
IGFBP1,Insulin-like growth factor-binding protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,22395,260,1.33 [1.21-1.45],4.154598542388609e-10
IGFBP1,Insulin-like growth factor-binding protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,21161,151,1.37 [1.22-1.53],8.413851724140966e-08
IGFBP1,Insulin-like growth factor-binding protein 1,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",19985,341,1.34 [1.24-1.45],3.9973558196711384e-13
IGFBP1,Insulin-like growth factor-binding protein 1,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",23405,263,1.41 [1.29-1.54],6.345744857324835e-14
IGFBP1,Insulin-like growth factor-binding protein 1,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",23497,202,1.37 [1.24-1.51],1.229140588473755e-09
IGFBP1,Insulin-like growth factor-binding protein 1,Chapter V Mental and behavioural disorders,Alcohol dependence,21893,116,1.44 [1.26-1.65],6.360462719915211e-08
IGFBP1,Insulin-like growth factor-binding protein 1,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,14690,111,1.59 [1.38-1.82],7.552404903687139e-11
IGFBP1,Insulin-like growth factor-binding protein 1,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,12305,610,1.23 [1.16-1.31],8.436752452300767e-11
IGFBP1,Insulin-like growth factor-binding protein 1,Chapter IX Diseases of the circulatory system,"Heart failure, strict",22659,317,1.25 [1.15-1.35],5.2245073896530134e-08
IGFBP1,Insulin-like growth factor-binding protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,17679,3594,1.09 [1.07-1.12],5.801454823917044e-11
IGFBP1,Insulin-like growth factor-binding protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,19174,2113,1.10 [1.07-1.14],3.033264191380035e-09
IGFBP1,Insulin-like growth factor-binding protein 1,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,21129,308,1.37 [1.26-1.49],2.796694330565701e-14
IGFBP1,Insulin-like growth factor-binding protein 1,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,21181,92,1.91 [1.64-2.23],9.455157913998356e-17
IGFBP1,Insulin-like growth factor-binding protein 1,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,21181,92,1.56 [1.34-1.81],4.729644565396359e-09
