Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
GLB1,Beta-galactosidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,21532,189,2.09 [1.59-2.75],1.597319195979446e-07
GLB1,Beta-galactosidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,22750,2153,1.47 [1.35-1.61],7.2516434030926455e-19
GLB1,Beta-galactosidase,Chapter IX Diseases of the circulatory system,"Hypertension, portal",23302,109,2.34 [1.64-3.35],3.152792188096816e-06
GLB1,Beta-galactosidase,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",23329,492,1.91 [1.61-2.27],9.614006545023713e-14
GLB1,Beta-galactosidase,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",23267,581,1.73 [1.47-2.02],2.1487542912947265e-11
GLB1,Beta-galactosidase,Chapter XI Diseases of the digestive system,Alcoholic liver disease,22642,110,3.18 [2.27-4.46],1.9532411912798803e-11
GLB1,Beta-galactosidase,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",23324,131,2.20 [1.58-3.07],3.345346588561541e-06
GLB1,Beta-galactosidase,Chapter XI Diseases of the digestive system,Diseases of liver,23384,852,1.53 [1.33-1.75],9.4396726457431e-10
GLB1,Beta-galactosidase,Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,23483,372,1.84 [1.50-2.24],2.244070157732121e-09
GLB1,Beta-galactosidase,Chapter XI Diseases of the digestive system,Other diseases of liver,23214,682,1.47 [1.26-1.71],9.159335128411205e-07
