Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
CA3,Carbonic anhydrase 3,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,20864,1246,1.25 [1.15-1.35],9.0855148011106e-08
CA3,Carbonic anhydrase 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,17680,380,1.39 [1.21-1.60],4.14718261522682e-06
CA3,Carbonic anhydrase 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of parathyroid gland,23749,91,2.08 [1.62-2.68],1.3789272485082958e-08
CA3,Carbonic anhydrase 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperkalaemia,17683,383,1.60 [1.40-1.83],9.16445816245972e-12
CA3,Carbonic anhydrase 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,23742,84,2.18 [1.68-2.83],4.245961398224394e-09
CA3,Carbonic anhydrase 3,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",18930,1630,1.19 [1.11-1.28],1.5808637434799332e-06
CA3,Carbonic anhydrase 3,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,14750,171,2.11 [1.75-2.53],2.644632143539104e-15
CA3,Carbonic anhydrase 3,Chapter VI Diseases of the nervous system,Diseases of the myoneural junction and muscle,23974,74,2.36 [1.81-3.09],3.4507424565140563e-10
CA3,Carbonic anhydrase 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of muscles,20791,168,1.64 [1.35-2.00],7.733769378716522e-07
CA3,Carbonic anhydrase 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,18053,992,1.25 [1.14-1.36],7.869790713897362e-07
CA3,Carbonic anhydrase 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",23853,978,1.25 [1.14-1.37],1.215320623150224e-06
CA3,Carbonic anhydrase 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,19355,2294,1.15 [1.08-1.22],6.499289437315847e-06
CA3,Carbonic anhydrase 3,Chapter XIV Diseases of the genitourinary system,Acute renal failure,22973,1884,1.28 [1.20-1.37],7.126808216410768e-14
CA3,Carbonic anhydrase 3,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,22655,1566,1.51 [1.41-1.62],1.1139088019927558e-31
CA3,Carbonic anhydrase 3,Chapter XIV Diseases of the genitourinary system,Chronic nephritic syndrome,23738,83,2.45 [1.90-3.18],1.0261702992454986e-11
CA3,Carbonic anhydrase 3,Chapter XIV Diseases of the genitourinary system,Dialysis,21195,106,2.67 [2.14-3.33],3.1672021758499338e-18
CA3,Carbonic anhydrase 3,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,21598,5623,1.13 [1.08-1.17],1.9070926147223316e-09
CA3,Carbonic anhydrase 3,Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,23151,2264,1.17 [1.10-1.24],5.45020939937247e-07
CA3,Carbonic anhydrase 3,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,23920,567,1.32 [1.18-1.48],2.884389505450567e-06
CA3,Carbonic anhydrase 3,Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,22425,1538,1.19 [1.11-1.28],3.279743828003057e-06
CA3,Carbonic anhydrase 3,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,23689,2868,1.28 [1.21-1.35],7.289408458020038e-20
