Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
C4BPB,C4b-binding protein beta chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,48219,257,0.36 [0.28-0.47],1.4040723827812732e-14
C4BPB,C4b-binding protein beta chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,46409,7091,1.18 [1.12-1.24],7.97408719891068e-10
C4BPB,C4b-binding protein beta chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,49319,10001,1.16 [1.11-1.21],9.4281129060497e-11
C4BPB,C4b-binding protein beta chain,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,34194,272,2.47 [1.93-3.17],1.2830054262291425e-12
C4BPB,C4b-binding protein beta chain,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",51436,719,0.41 [0.35-0.47],1.3857211704156238e-35
C4BPB,C4b-binding protein beta chain,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",51342,848,0.42 [0.37-0.48],2.3876347567472696e-37
C4BPB,C4b-binding protein beta chain,Chapter XI Diseases of the digestive system,Alcoholic liver disease,49895,151,0.31 [0.24-0.40],2.6954676123820167e-19
C4BPB,C4b-binding protein beta chain,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",51384,209,0.41 [0.31-0.54],7.83050522527372e-10
C4BPB,C4b-binding protein beta chain,Chapter XI Diseases of the digestive system,Coeliac disease,48457,248,0.40 [0.31-0.52],2.158368453598315e-12
C4BPB,C4b-binding protein beta chain,Chapter XI Diseases of the digestive system,Crohn's disease NAS,48318,175,2.59 [1.92-3.48],3.8889787175332226e-10
C4BPB,C4b-binding protein beta chain,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,36674,915,1.57 [1.36-1.80],3.0138505113562205e-10
C4BPB,C4b-binding protein beta chain,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,49490,3069,1.41 [1.30-1.52],1.3868713873736202e-17
C4BPB,C4b-binding protein beta chain,Chapter XIV Diseases of the genitourinary system,Chronic nephritic syndrome,51249,168,2.84 [2.14-3.77],5.340466372723123e-13
C4BPB,C4b-binding protein beta chain,Chapter XIV Diseases of the genitourinary system,Dialysis,46578,157,2.82 [2.09-3.81],1.0967266464055528e-11
C4BPB,C4b-binding protein beta chain,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,51176,5358,1.21 [1.14-1.29],2.44971643232359e-10
