Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,18964,909,1.97 [1.77-2.19],6.574866674511211e-35
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,18216,292,2.91 [2.51-3.38],2.9471499532919695e-45
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,21490,179,1.69 [1.38-2.08],5.339871789791858e-07
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,13317,1079,3.07 [2.76-3.42],4.2568608580313724e-92
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,21444,133,1.63 [1.28-2.07],6.233946311027268e-05
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,19015,97,2.74 [2.20-3.43],7.13382593402415e-19
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",22898,132,1.61 [1.26-2.05],0.0001127323412739
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,22884,89,1.11 [0.73-1.67],0.6243861563315836
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,18519,71,2.65 [2.06-3.40],2.3128038341827284e-14
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,21746,133,2.18 [1.79-2.67],1.518459419031428e-14
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,Other septicaemia,21701,88,2.33 [1.87-2.92],1.159537211000808e-13
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,23005,70,1.48 [1.02-2.13],0.0367288570123561
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,Other viral diseases,23038,64,1.63 [1.14-2.34],0.0078434299735905
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",23035,61,1.66 [1.15-2.39],0.0062638911829003
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,Mycoses,22532,61,1.83 [1.29-2.58],0.0006402706240546
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",21431,433,1.92 [1.68-2.21],1.0907291093149011e-20
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,21135,137,2.03 [1.64-2.50],4.353439650281186e-11
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,21313,315,1.86 [1.59-2.18],1.5560062623135978e-14
TFF3,Trefoil factor 3,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",16570,103,1.24 [0.85-1.81],0.2554597457410847
TFF3,Trefoil factor 3,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",16530,63,1.23 [0.75-2.02],0.4149087014938748
TFF3,Trefoil factor 3,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",16870,403,1.02 [0.82-1.27],0.8724766881707863
