Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
EGLN1,Egl nine homolog 1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",22695,1755,1.19 [1.12-1.27],2.1840171666560392e-08
EGLN1,Egl nine homolog 1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,22218,4220,1.15 [1.10-1.20],4.45293745766914e-11
EGLN1,Egl nine homolog 1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),22166,4294,1.17 [1.12-1.22],1.0204787456044929e-13
EGLN1,Egl nine homolog 1,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,22681,1430,1.15 [1.07-1.24],0.0001352599937118
EGLN1,Egl nine homolog 1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,20164,1300,1.25 [1.17-1.34],2.849916398218939e-10
EGLN1,Egl nine homolog 1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,19459,1583,1.28 [1.21-1.36],5.19602529815168e-16
EGLN1,Egl nine homolog 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,14950,2741,1.20 [1.14-1.27],1.3626853384706317e-12
EGLN1,Egl nine homolog 1,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,18891,498,1.28 [1.16-1.43],3.2742306188640573e-06
EGLN1,Egl nine homolog 1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,22946,1695,1.14 [1.06-1.22],0.0001951759616281
EGLN1,Egl nine homolog 1,Chapter I Certain infectious and parasitic diseases,Mycoses,23067,645,1.19 [1.07-1.32],0.0009893006494252
EGLN1,Egl nine homolog 1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,22189,1249,1.22 [1.14-1.31],4.92828466821027e-08
EGLN1,Egl nine homolog 1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,22996,1436,1.22 [1.14-1.31],3.550400429448269e-09
EGLN1,Egl nine homolog 1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,22814,1254,1.24 [1.15-1.33],2.216477120463575e-09
EGLN1,Egl nine homolog 1,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",16497,71,1.70 [1.43-2.03],4.0558436679352144e-09
EGLN1,Egl nine homolog 1,Chapter II Neoplasms,Lung cancer and mesothelioma,14632,478,1.27 [1.14-1.42],1.5741534343163196e-05
EGLN1,Egl nine homolog 1,Chapter II Neoplasms,Lymphoid leukaemia,16498,72,1.70 [1.42-2.03],5.087913178416408e-09
EGLN1,Egl nine homolog 1,Chapter II Neoplasms,"Malignant neoplasm of kidney, except renal pelvis, excluding all cancers (controls excluding all cancers)",16573,147,1.42 [1.18-1.69],0.000126255391009
EGLN1,Egl nine homolog 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,20807,166,1.40 [1.19-1.64],5.3119467833218045e-05
EGLN1,Egl nine homolog 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,22360,3502,1.18 [1.12-1.23],2.6564661236160898e-12
