Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
CPM,Carboxypeptidase M,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,44695,1813,1.69 [1.50-1.90],1.4242489860084584e-18
CPM,Carboxypeptidase M,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,43967,433,2.06 [1.63-2.61],1.1917653748446283e-09
CPM,Carboxypeptidase M,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,33768,1591,1.96 [1.73-2.24],1.6533884916598055e-24
CPM,Carboxypeptidase M,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",48951,829,1.61 [1.36-1.91],3.359578759764744e-08
CPM,Carboxypeptidase M,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,41751,2364,2.20 [1.98-2.45],2.4839762381659843e-46
CPM,Carboxypeptidase M,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,47876,1110,4.64 [4.00-5.38],5.95865437155133e-91
CPM,Carboxypeptidase M,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,47840,1074,4.66 [4.00-5.41],6.806748686796596e-89
CPM,Carboxypeptidase M,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,41405,2018,2.30 [2.05-2.59],2.8382037290757413e-44
CPM,Carboxypeptidase M,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",39654,267,2.33 [1.74-3.13],1.8631222618520635e-08
CPM,Carboxypeptidase M,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,41249,1862,2.30 [2.04-2.60],1.7476473548831362e-41
CPM,Carboxypeptidase M,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",39557,170,2.68 [1.87-3.83],6.856253423441227e-08
CPM,Carboxypeptidase M,Chapter V Mental and behavioural disorders,Any mental disorder,43717,1309,2.05 [1.79-2.35],6.1859891604396355e-25
CPM,Carboxypeptidase M,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",43055,647,2.73 [2.27-3.28],2.3337402693839794e-26
CPM,Carboxypeptidase M,Chapter V Mental and behavioural disorders,Depression,48470,567,2.48 [2.04-3.02],1.4582029565465114e-19
CPM,Carboxypeptidase M,Chapter V Mental and behavioural disorders,Depression or dysthymia,42542,492,2.39 [1.93-2.96],1.5465512330531402e-15
CPM,Carboxypeptidase M,Chapter VI Diseases of the nervous system,Neurological diseases,44191,2964,1.89 [1.72-2.07],9.988842494870763e-40
CPM,Carboxypeptidase M,Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,40132,268,2.32 [1.71-3.16],7.658638206529653e-08
CPM,Carboxypeptidase M,Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,48982,966,2.78 [2.38-3.24],5.0133514095812304e-39
CPM,Carboxypeptidase M,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",46723,105,3.35 [2.18-5.15],3.78704818119941e-08
CPM,Carboxypeptidase M,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,36592,6592,1.89 [1.75-2.04],1.0954357161443472e-58
CPM,Carboxypeptidase M,Chapter IX Diseases of the circulatory system,"Hypertension, essential",38512,4542,2.03 [1.86-2.21],1.974420143717582e-58
CPM,Carboxypeptidase M,Chapter IX Diseases of the circulatory system,Hypertension,38579,4609,2.03 [1.86-2.21],3.6206901990278563e-59
CPM,Carboxypeptidase M,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",47272,2415,1.81 [1.62-2.01],3.317932828087e-27
CPM,Carboxypeptidase M,Chapter IX Diseases of the circulatory system,Angina pectoris,46307,1450,1.79 [1.57-2.04],1.0372886287072314e-17
CPM,Carboxypeptidase M,Chapter IX Diseases of the circulatory system,Unstable angina pectoris,49563,492,2.05 [1.65-2.54],8.130736468349396e-11
CPM,Carboxypeptidase M,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,50042,971,1.83 [1.56-2.15],1.004663247471636e-13
CPM,Carboxypeptidase M,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",45458,601,1.82 [1.49-2.24],8.940318943614674e-09
CPM,Carboxypeptidase M,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,46739,1917,1.85 [1.64-2.08],8.928473155503098e-24
CPM,Carboxypeptidase M,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,29166,883,1.79 [1.50-2.15],1.9035930698648387e-10
CPM,Carboxypeptidase M,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,41197,4139,1.39 [1.28-1.51],2.991349181689784e-15
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,35110,11665,1.42 [1.34-1.51],5.436870999316998e-31
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",43067,4325,1.42 [1.31-1.54],1.703385717437886e-17
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,40134,1392,1.53 [1.34-1.75],5.60213032876609e-10
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),40367,1625,1.50 [1.33-1.71],1.6438785233479863e-10
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Diaphragmatic hernia,43692,1727,1.44 [1.27-1.63],5.107308241988615e-09
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,49703,1518,1.64 [1.44-1.86],3.33092373311466e-14
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Other diseases of intestines,40434,4010,1.37 [1.26-1.49],2.074512691520968e-13
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",50993,118,3.47 [2.31-5.20],1.6796330154187563e-09
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, require KELA, min 2 HDR)",51538,162,3.22 [2.27-4.57],6.131874028723137e-11
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Crohn disease,48347,162,3.31 [2.33-4.71],2.6943659514170023e-11
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Crohn's disease NAS,48307,122,3.07 [2.04-4.62],7.142398286645105e-08
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,49416,1231,1.63 [1.41-1.87],1.4100096155014043e-11
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,49402,1217,1.62 [1.41-1.87],2.4371378426560472e-11
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Diverticular disease of intestine,37636,1212,1.53 [1.32-1.77],2.390278688867552e-08
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Irritable bowel syndrome,36755,331,2.27 [1.74-2.96],1.7101144575154251e-09
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Diseases of liver,50038,250,3.60 [2.73-4.75],1.0661937489739161e-19
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Other diseases of liver,49925,137,3.02 [2.05-4.45],2.2468186658984383e-08
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",48930,1262,1.74 [1.52-2.01],4.884766047375797e-15
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Cholelithiasis,48684,1016,1.72 [1.47-2.01],6.944349732254341e-12
CPM,Carboxypeptidase M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,37220,8020,1.29 [1.21-1.38],8.218562989338839e-15
CPM,Carboxypeptidase M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,36727,931,1.59 [1.35-1.88],2.5484144101072423e-08
CPM,Carboxypeptidase M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,46402,1874,1.45 [1.29-1.62],4.1016912004336727e-10
CPM,Carboxypeptidase M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",46001,1473,1.48 [1.30-1.69],3.0080553330394923e-09
CPM,Carboxypeptidase M,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,46373,506,1.81 [1.46-2.25],7.095823415203633e-08
CPM,Carboxypeptidase M,Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,47194,2116,1.36 [1.21-1.52],7.191908828181245e-08
CPM,Carboxypeptidase M,Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,46454,1376,1.52 [1.33-1.74],1.1917243373053686e-09
