Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
GPIHBP1,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Fluid overload,19404,176,1.54 [1.22-1.95],0.0003267966806457
GPIHBP1,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperkalaemia,19400,172,1.66 [1.30-2.10],3.84515116952574e-05
GPIHBP1,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,16917,68,2.55 [1.86-3.51],8.107508351364764e-09
GPIHBP1,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1,Chapter VI Diseases of the nervous system,Epilepsy,22816,246,1.42 [1.17-1.72],0.0003368823867158
GPIHBP1,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1,Chapter XIV Diseases of the genitourinary system,Acute renal failure,23245,1046,1.17 [1.07-1.28],0.0006032191672085
GPIHBP1,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,23375,1176,1.38 [1.27-1.51],3.83978472136281e-13
GPIHBP1,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1,Chapter XIV Diseases of the genitourinary system,Chronic nephritic syndrome,23953,59,2.02 [1.40-2.91],0.0001546298020394
GPIHBP1,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1,Chapter XIV Diseases of the genitourinary system,Dialysis,22245,46,2.32 [1.69-3.17],1.6650299806876876e-07
GPIHBP1,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,23947,2048,1.19 [1.12-1.27],7.13065479544554e-08
GPIHBP1,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,22279,80,1.84 [1.31-2.58],0.0004718702935835
