Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
MAMDC4,Apical endosomal glycoprotein,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,16060,1193,1.21 [1.10-1.34],0.0001627643241512
MAMDC4,Apical endosomal glycoprotein,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,15932,1065,1.26 [1.13-1.40],2.1634363877107905e-05
MAMDC4,Apical endosomal glycoprotein,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,15850,983,1.26 [1.13-1.41],2.74151762790798e-05
MAMDC4,Apical endosomal glycoprotein,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diabetic maculopathy,2223,40,0.28 [0.15-0.52],5.486720830549519e-05
MAMDC4,Apical endosomal glycoprotein,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,13775,3146,1.16 [1.08-1.25],0.0001196956170066
MAMDC4,Apical endosomal glycoprotein,Chapter IX Diseases of the circulatory system,"Hypertension, essential",14576,2048,1.20 [1.10-1.31],3.799315757051836e-05
MAMDC4,Apical endosomal glycoprotein,Chapter IX Diseases of the circulatory system,Hypertension,14603,2075,1.19 [1.10-1.30],4.836932886268224e-05
MAMDC4,Apical endosomal glycoprotein,Chapter XI Diseases of the digestive system,Oesophageal obstruction,15511,65,1.92 [1.36-2.72],0.0002217165795634
MAMDC4,Apical endosomal glycoprotein,Chapter XI Diseases of the digestive system,Inguinal hernia,16699,981,0.81 [0.72-0.90],0.0002637676092841
MAMDC4,Apical endosomal glycoprotein,Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",20190,49,2.24 [1.54-3.27],2.392880687197536e-05
MAMDC4,Apical endosomal glycoprotein,Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, require KELA, min 2 HDR)",20416,62,2.20 [1.57-3.09],5.136240391113904e-06
MAMDC4,Apical endosomal glycoprotein,Chapter XI Diseases of the digestive system,Crohn disease,19281,62,2.23 [1.59-3.13],3.9191379230144266e-06
MAMDC4,Apical endosomal glycoprotein,Chapter XI Diseases of the digestive system,Crohn's disease NAS,19269,50,2.14 [1.47-3.14],8.664508846234163e-05
MAMDC4,Apical endosomal glycoprotein,Chapter XI Diseases of the digestive system,Other functional intestinal disorders,14435,157,0.60 [0.45-0.80],0.0004452284130427
MAMDC4,Apical endosomal glycoprotein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",20241,69,0.48 [0.31-0.74],0.0008898427158716
MAMDC4,Apical endosomal glycoprotein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,14727,110,1.85 [1.40-2.44],1.759038770359083e-05
MAMDC4,Apical endosomal glycoprotein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",19668,106,1.88 [1.42-2.50],1.2345599815156324e-05
MAMDC4,Apical endosomal glycoprotein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,17767,154,1.54 [1.21-1.97],0.0005311219462943
