Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
ZHX2,Zinc fingers and homeoboxes protein 2,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,17052,203,1.66 [1.29-2.12],5.851147584964607e-05
ZHX2,Zinc fingers and homeoboxes protein 2,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,13126,672,1.44 [1.21-1.72],4.681396598967351e-05
ZHX2,Zinc fingers and homeoboxes protein 2,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,17677,74,1.79 [1.28-2.50],0.0007069169302107
ZHX2,Zinc fingers and homeoboxes protein 2,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,19513,102,1.67 [1.23-2.27],0.0009401850894455
ZHX2,Zinc fingers and homeoboxes protein 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,18194,448,1.56 [1.31-1.86],4.4279637647955734e-07
ZHX2,Zinc fingers and homeoboxes protein 2,Chapter IX Diseases of the circulatory system,Peripheral artery disease,19351,142,1.61 [1.21-2.15],0.0009692512061738
ZHX2,Zinc fingers and homeoboxes protein 2,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,13792,3152,1.28 [1.14-1.44],2.710235867451383e-05
ZHX2,Zinc fingers and homeoboxes protein 2,Chapter IX Diseases of the circulatory system,"Hypertension, essential",14594,2054,1.35 [1.19-1.53],2.094686190713213e-06
ZHX2,Zinc fingers and homeoboxes protein 2,Chapter IX Diseases of the circulatory system,Hypertension,14620,2080,1.36 [1.20-1.54],9.225167195495966e-07
ZHX2,Zinc fingers and homeoboxes protein 2,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,12603,63,2.04 [1.40-2.97],0.0002112600261172
ZHX2,Zinc fingers and homeoboxes protein 2,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,16002,1747,1.38 [1.24-1.55],1.6724032078825748e-08
ZHX2,Zinc fingers and homeoboxes protein 2,Chapter X Diseases of the respiratory system,Influenza and pneumonia,18720,218,1.57 [1.24-2.00],0.000222672995281
ZHX2,Zinc fingers and homeoboxes protein 2,Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",18684,182,1.56 [1.20-2.04],0.0008934913633893
ZHX2,Zinc fingers and homeoboxes protein 2,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,19681,239,1.53 [1.20-1.93],0.0004617148820016
ZHX2,Zinc fingers and homeoboxes protein 2,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,19679,237,1.53 [1.21-1.94],0.0004470614859539
ZHX2,Zinc fingers and homeoboxes protein 2,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,20113,98,1.75 [1.30-2.36],0.0002461389038584
ZHX2,Zinc fingers and homeoboxes protein 2,Chapter X Diseases of the respiratory system,Other diseases of pleura,18631,247,1.54 [1.22-1.94],0.0002892234618807
ZHX2,Zinc fingers and homeoboxes protein 2,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,13659,4816,1.24 [1.12-1.36],2.479653167218257e-05
ZHX2,Zinc fingers and homeoboxes protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,14964,341,1.45 [1.16-1.81],0.0009561627143674
ZHX2,Zinc fingers and homeoboxes protein 2,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,18206,221,1.69 [1.37-2.09],1.2673273169588317e-06
ZHX2,Zinc fingers and homeoboxes protein 2,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,18265,53,2.10 [1.56-2.83],1.1343720930253945e-06
ZHX2,Zinc fingers and homeoboxes protein 2,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,18281,69,2.01 [1.52-2.65],9.415866853557298e-07
