Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,20454,832,1.63 [1.29-2.06],3.738133760299891e-05
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,19811,245,3.10 [2.00-4.79],3.592484057466635e-07
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,15289,826,3.04 [2.37-3.89],1.3019608289730174e-18
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,20539,92,6.08 [3.10-11.89],1.3885970058825677e-07
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,22702,122,2.86 [1.59-5.14],0.0004452022564726
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter I Certain infectious and parasitic diseases,Other septicaemia,22665,85,5.19 [2.65-10.15],1.487049517948975e-06
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",22520,395,2.09 [1.50-2.90],1.182959764461717e-05
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,22278,153,2.79 [1.65-4.71],0.0001216897465208
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,21139,566,3.06 [2.31-4.06],8.013801771793228e-15
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,22703,124,4.02 [2.28-7.08],1.4223074260855016e-06
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,22333,260,3.11 [2.07-4.67],5.122952712629553e-08
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,22333,260,3.11 [2.07-4.67],5.122952712629553e-08
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),20081,518,2.88 [2.14-3.88],3.1600665091514096e-12
PAM,Peptidyl-glycine alpha-amidating monooxygenase,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,18708,1456,1.44 [1.20-1.73],7.594160186359565e-05
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter IX Diseases of the circulatory system,Peripheral artery disease,22534,167,3.04 [1.84-5.03],1.3872620444639373e-05
PAM,Peptidyl-glycine alpha-amidating monooxygenase,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",17351,99,6.95 [3.78-12.79],4.710885700837289e-10
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter V Mental and behavioural disorders,Any mental disorder,20289,692,1.66 [1.28-2.14],0.0001112413260837
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter V Mental and behavioural disorders,"Schizophrenia or delusion, excluding more controls",19662,65,4.26 [1.90-9.54],0.0004249130685117
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",19869,272,1.97 [1.32-2.93],0.0009489710731458
PAM,Peptidyl-glycine alpha-amidating monooxygenase,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,22932,253,2.05 [1.37-3.09],0.0005420042155373
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,16127,3790,1.68 [1.47-1.92],3.963644604641108e-14
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter IX Diseases of the circulatory system,"Hypertension, essential",17021,2475,1.83 [1.57-2.14],2.613476823219552e-14
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter IX Diseases of the circulatory system,Hypertension,17068,2522,1.96 [1.68-2.28],1.6528181046119353e-17
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",21180,1685,1.36 [1.15-1.60],0.0003194049637708
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,20913,1442,1.41 [1.18-1.69],0.0001558724067282
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter IX Diseases of the circulatory system,Pulmonary embolism,23033,124,2.73 [1.53-4.88],0.0006631507337132
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter IX Diseases of the circulatory system,Venous thromboembolism,23139,246,2.18 [1.45-3.30],0.0002068651541902
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,12277,609,2.37 [1.77-3.18],8.898627553707273e-09
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter IX Diseases of the circulatory system,"Heart failure, strict",22600,315,2.12 [1.47-3.06],5.521216258010811e-05
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter IX Diseases of the circulatory system,"Stroke, including SAH",22871,187,2.44 [1.52-3.91],0.0002147723508773
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",22899,169,2.39 [1.46-3.92],0.0005737518145394
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,22563,148,3.16 [1.86-5.38],2.2736809811118063e-05
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,18631,2027,1.42 [1.22-1.66],5.962512752156747e-06
PAM,Peptidyl-glycine alpha-amidating monooxygenase,Chapter X Diseases of the respiratory system,Influenza and pneumonia,21773,252,2.81 [1.86-4.24],9.66495685580902e-07
