Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
CPM,Carboxypeptidase M,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,44695,1813,1.69 [1.50-1.90],1.4242489860084584e-18
CPM,Carboxypeptidase M,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,43967,433,2.06 [1.63-2.61],1.1917653748446283e-09
CPM,Carboxypeptidase M,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,33768,1591,1.96 [1.73-2.24],1.6533884916598055e-24
CPM,Carboxypeptidase M,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,45579,174,2.14 [1.49-3.06],3.137088435062576e-05
CPM,Carboxypeptidase M,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,44520,118,2.35 [1.53-3.60],8.60022770854658e-05
CPM,Carboxypeptidase M,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,49564,240,1.97 [1.45-2.67],1.248225292409853e-05
CPM,Carboxypeptidase M,Chapter I Certain infectious and parasitic diseases,Other septicaemia,49478,154,2.11 [1.45-3.07],0.0001006463794519
CPM,Carboxypeptidase M,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",48951,829,1.61 [1.36-1.91],3.359578759764744e-08
CPM,Carboxypeptidase M,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,48691,569,1.63 [1.33-2.00],2.285940730547089e-06
CPM,Carboxypeptidase M,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,45914,1592,1.31 [1.16-1.48],2.2025137755885773e-05
CPM,Carboxypeptidase M,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),44631,936,1.42 [1.20-1.67],3.495938545003529e-05
CPM,Carboxypeptidase M,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,41751,2364,2.20 [1.98-2.45],2.4839762381659843e-46
CPM,Carboxypeptidase M,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,48621,1095,1.42 [1.22-1.65],7.040925079948303e-06
CPM,Carboxypeptidase M,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,47037,271,1.72 [1.28-2.31],0.0002958476145259
CPM,Carboxypeptidase M,Chapter IX Diseases of the circulatory system,Peripheral artery disease,49304,224,2.10 [1.53-2.89],5.366293966781756e-06
CPM,Carboxypeptidase M,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,47010,244,1.75 [1.28-2.38],0.0004362863979607
CPM,Carboxypeptidase M,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,47876,1110,4.64 [4.00-5.38],5.95865437155133e-91
CPM,Carboxypeptidase M,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,47840,1074,4.66 [4.00-5.41],6.806748686796596e-89
CPM,Carboxypeptidase M,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,47823,370,1.61 [1.23-2.12],0.0006431984041612
CPM,Carboxypeptidase M,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",47826,366,1.62 [1.23-2.14],0.0005800888880456
CPM,Carboxypeptidase M,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,41405,2018,2.30 [2.05-2.59],2.8382037290757413e-44
CPM,Carboxypeptidase M,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",39654,267,2.33 [1.74-3.13],1.8631222618520635e-08
CPM,Carboxypeptidase M,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,41249,1862,2.30 [2.04-2.60],1.7476473548831362e-41
CPM,Carboxypeptidase M,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",39557,170,2.68 [1.87-3.83],6.856253423441227e-08
CPM,Carboxypeptidase M,Chapter V Mental and behavioural disorders,Any mental disorder,43717,1309,2.05 [1.79-2.35],6.1859891604396355e-25
CPM,Carboxypeptidase M,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",42868,460,1.75 [1.38-2.21],3.058637527231875e-06
CPM,Carboxypeptidase M,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",51013,247,1.89 [1.38-2.57],5.8424458561405375e-05
CPM,Carboxypeptidase M,Chapter V Mental and behavioural disorders,Alcohol dependence,48145,141,2.14 [1.43-3.19],0.0002235510090895
CPM,Carboxypeptidase M,Chapter V Mental and behavioural disorders,Smoking dependency,48027,119,2.39 [1.53-3.71],0.0001138657768326
CPM,Carboxypeptidase M,Chapter V Mental and behavioural disorders,"Schizophrenia or delusion, excluding more controls",42518,110,3.01 [1.96-4.63],4.92235049931763e-07
CPM,Carboxypeptidase M,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",43055,647,2.73 [2.27-3.28],2.3337402693839794e-26
CPM,Carboxypeptidase M,Chapter V Mental and behavioural disorders,Depression,48470,567,2.48 [2.04-3.02],1.4582029565465114e-19
CPM,Carboxypeptidase M,Chapter V Mental and behavioural disorders,Depression or dysthymia,42542,492,2.39 [1.93-2.96],1.5465512330531402e-15
CPM,Carboxypeptidase M,Chapter VI Diseases of the nervous system,Neurological diseases,44191,2964,1.89 [1.72-2.07],9.988842494870763e-40
CPM,Carboxypeptidase M,Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,40132,268,2.32 [1.71-3.16],7.658638206529653e-08
CPM,Carboxypeptidase M,Chapter VI Diseases of the nervous system,MS-disease / Multiple Sclerosis,51387,214,1.91 [1.37-2.68],0.0001491853116349
CPM,Carboxypeptidase M,Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,48982,966,2.78 [2.38-3.24],5.0133514095812304e-39
CPM,Carboxypeptidase M,Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",49334,1335,1.42 [1.24-1.62],5.966503692405575e-07
CPM,Carboxypeptidase M,Chapter VI Diseases of the nervous system,"Other and unspecified nerve root and plexus disorders, also in other diseases",48244,245,1.72 [1.26-2.34],0.000670397233984
CPM,Carboxypeptidase M,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,51015,105,2.70 [1.75-4.18],7.973852410991845e-06
CPM,Carboxypeptidase M,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",46723,105,3.35 [2.18-5.15],3.78704818119941e-08
CPM,Carboxypeptidase M,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,36592,6592,1.89 [1.75-2.04],1.0954357161443472e-58
CPM,Carboxypeptidase M,Chapter IX Diseases of the circulatory system,"Hypertension, essential",38512,4542,2.03 [1.86-2.21],1.974420143717582e-58
CPM,Carboxypeptidase M,Chapter IX Diseases of the circulatory system,Hypertension,38579,4609,2.03 [1.86-2.21],3.6206901990278563e-59
CPM,Carboxypeptidase M,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,34130,160,2.57 [1.77-3.74],8.097707819325029e-07
CPM,Carboxypeptidase M,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",47272,2415,1.81 [1.62-2.01],3.317932828087e-27
CPM,Carboxypeptidase M,Chapter IX Diseases of the circulatory system,Angina pectoris,46307,1450,1.79 [1.57-2.04],1.0372886287072314e-17
CPM,Carboxypeptidase M,Chapter IX Diseases of the circulatory system,Unstable angina pectoris,49563,492,2.05 [1.65-2.54],8.130736468349396e-11
CPM,Carboxypeptidase M,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,50042,971,1.83 [1.56-2.15],1.004663247471636e-13
CPM,Carboxypeptidase M,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",45458,601,1.82 [1.49-2.24],8.940318943614674e-09
CPM,Carboxypeptidase M,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,46739,1917,1.85 [1.64-2.08],8.928473155503098e-24
CPM,Carboxypeptidase M,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,29166,883,1.79 [1.50-2.15],1.9035930698648387e-10
CPM,Carboxypeptidase M,Chapter IX Diseases of the circulatory system,"Heart failure, strict",49526,418,1.71 [1.34-2.17],1.2027790591132637e-05
CPM,Carboxypeptidase M,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,41197,4139,1.39 [1.28-1.51],2.991349181689784e-15
CPM,Carboxypeptidase M,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,49784,505,1.65 [1.33-2.05],4.85718244651509e-06
CPM,Carboxypeptidase M,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,49773,494,1.58 [1.27-1.97],3.910969712813001e-05
CPM,Carboxypeptidase M,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,46147,2027,1.35 [1.20-1.51],2.172556697202285e-07
CPM,Carboxypeptidase M,Chapter X Diseases of the respiratory system,"COPD, hospital admissions 1, only main diagnosis",49342,407,1.53 [1.20-1.96],0.0007205666044788
CPM,Carboxypeptidase M,Chapter X Diseases of the respiratory system,"Other chronic obstructive pulmonary disease, including avohilmo",49342,407,1.53 [1.20-1.96],0.0007205666044788
CPM,Carboxypeptidase M,Chapter X Diseases of the respiratory system,"Asthma, hospital admissions , main diagnosis only",48180,1669,1.27 [1.12-1.43],0.0001257059179243
CPM,Carboxypeptidase M,Chapter X Diseases of the respiratory system,Asthma,36866,1669,1.39 [1.23-1.57],1.97208916111817e-07
CPM,Carboxypeptidase M,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",36327,1669,1.40 [1.24-1.59],1.0523610629234985e-07
CPM,Carboxypeptidase M,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",36841,1644,1.39 [1.23-1.58],1.7256738225510737e-07
CPM,Carboxypeptidase M,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,50927,184,1.81 [1.28-2.57],0.0008828320611539
CPM,Carboxypeptidase M,Chapter X Diseases of the respiratory system,Interstitial lung disease,48695,142,2.13 [1.43-3.15],0.0001786778096748
CPM,Carboxypeptidase M,Chapter X Diseases of the respiratory system,"ILD, hospital admissions",51086,142,2.09 [1.42-3.10],0.0002140778512509
CPM,Carboxypeptidase M,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,48681,128,2.24 [1.49-3.39],0.0001231901780172
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,35110,11665,1.42 [1.34-1.51],5.436870999316998e-31
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,39288,546,1.46 [1.18-1.80],0.0004920000748721
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",43067,4325,1.42 [1.31-1.54],1.703385717437886e-17
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Oesophagitis,39415,673,1.55 [1.27-1.87],9.683177380670392e-06
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,40134,1392,1.53 [1.34-1.75],5.60213032876609e-10
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Gastric ulcer,39049,307,1.85 [1.42-2.43],7.5369009962597075e-06
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),40367,1625,1.50 [1.33-1.71],1.6438785233479863e-10
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Diaphragmatic hernia,43692,1727,1.44 [1.27-1.63],5.107308241988615e-09
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,49703,1518,1.64 [1.44-1.86],3.33092373311466e-14
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Other diseases of intestines,40434,4010,1.37 [1.26-1.49],2.074512691520968e-13
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",50993,118,3.47 [2.31-5.20],1.6796330154187563e-09
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, require KELA, min 2 HDR)",51538,162,3.22 [2.27-4.57],6.131874028723137e-11
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Crohn disease,48347,162,3.31 [2.33-4.71],2.6943659514170023e-11
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Crohn's disease NAS,48307,122,3.07 [2.04-4.62],7.142398286645105e-08
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",48433,248,1.77 [1.29-2.42],0.0003645356464421
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,49416,1231,1.63 [1.41-1.87],1.4100096155014043e-11
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,49402,1217,1.62 [1.41-1.87],2.4371378426560472e-11
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Diverticular disease of intestine,37636,1212,1.53 [1.32-1.77],2.390278688867552e-08
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Irritable bowel syndrome,36755,331,2.27 [1.74-2.96],1.7101144575154251e-09
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Other functional intestinal disorders,37002,578,1.48 [1.20-1.82],0.0002657829959871
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,38186,1762,1.32 [1.16-1.49],1.0618486175671266e-05
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Diseases of liver,50038,250,3.60 [2.73-4.75],1.0661937489739161e-19
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Other diseases of liver,49925,137,3.02 [2.05-4.45],2.2468186658984383e-08
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",48930,1262,1.74 [1.52-2.01],4.884766047375797e-15
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Cholelithiasis,48684,1016,1.72 [1.47-2.01],6.944349732254341e-12
CPM,Carboxypeptidase M,Chapter XI Diseases of the digestive system,Other diseases of biliary tract,47771,103,2.53 [1.61-3.95],5.042585186207825e-05
CPM,Carboxypeptidase M,Chapter XII Diseases of the skin and subcutaneous tissue,Diseases of the skin and subcutaneous tissue,45311,3113,1.20 [1.10-1.32],8.051800557872187e-05
CPM,Carboxypeptidase M,Chapter XII Diseases of the skin and subcutaneous tissue,Papulosquamous disorders,51114,183,1.82 [1.28-2.59],0.000769028399576
CPM,Carboxypeptidase M,Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,51074,143,2.22 [1.51-3.26],5.199761931608292e-05
CPM,Carboxypeptidase M,Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,51040,109,2.21 [1.43-3.43],0.0003952812601243
CPM,Carboxypeptidase M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,37220,8020,1.29 [1.21-1.38],8.218562989338839e-15
CPM,Carboxypeptidase M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,40451,4655,1.23 [1.14-1.33],2.829040820246132e-07
CPM,Carboxypeptidase M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,46584,2428,1.29 [1.16-1.43],1.7725582204279994e-06
CPM,Carboxypeptidase M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,36727,931,1.59 [1.35-1.88],2.5484144101072423e-08
CPM,Carboxypeptidase M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,38106,2310,1.26 [1.13-1.41],4.5514287985456816e-05
CPM,Carboxypeptidase M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",43272,2310,1.21 [1.09-1.36],0.0005396155299359
CPM,Carboxypeptidase M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,35937,141,2.57 [1.72-3.83],3.5992539325059795e-06
CPM,Carboxypeptidase M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",50516,137,2.39 [1.59-3.59],2.633401926093984e-05
CPM,Carboxypeptidase M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,36242,446,1.56 [1.24-1.98],0.0001720187629139
CPM,Carboxypeptidase M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,36593,797,1.56 [1.30-1.87],1.2233040720678566e-06
CPM,Carboxypeptidase M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,39980,557,1.49 [1.21-1.83],0.0001825876490909
CPM,Carboxypeptidase M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,45125,597,1.44 [1.18-1.77],0.0003598134558221
CPM,Carboxypeptidase M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,46402,1874,1.45 [1.29-1.62],4.1016912004336727e-10
CPM,Carboxypeptidase M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,44909,381,1.59 [1.24-2.04],0.000287095732959
CPM,Carboxypeptidase M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",46001,1473,1.48 [1.30-1.69],3.0080553330394923e-09
CPM,Carboxypeptidase M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other intervertebral disc disorders,44998,470,1.63 [1.30-2.04],2.028320190721725e-05
CPM,Carboxypeptidase M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Low back pain,45144,616,1.47 [1.21-1.79],0.0001296986258809
CPM,Carboxypeptidase M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,44691,535,1.61 [1.30-1.98],8.426311986191347e-06
CPM,Carboxypeptidase M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,47864,345,1.59 [1.22-2.07],0.0005362223064664
CPM,Carboxypeptidase M,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,40979,8553,1.17 [1.10-1.25],8.01110759497074e-07
CPM,Carboxypeptidase M,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,46373,506,1.81 [1.46-2.25],7.095823415203633e-08
CPM,Carboxypeptidase M,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,46607,137,2.32 [1.55-3.46],4.022960786796594e-05
CPM,Carboxypeptidase M,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,46606,136,2.79 [1.88-4.14],3.171588089233096e-07
CPM,Carboxypeptidase M,Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,47194,2116,1.36 [1.21-1.52],7.191908828181245e-08
CPM,Carboxypeptidase M,Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,46454,1376,1.52 [1.33-1.74],1.1917243373053686e-09
CPM,Carboxypeptidase M,Chapter XIV Diseases of the genitourinary system,Noninflammatory disorders of female genital tract,25405,4627,1.15 [1.06-1.25],0.0008322897155482
CPM,Carboxypeptidase M,Chapter XIV Diseases of the genitourinary system,Female genital prolapse,21583,805,1.49 [1.25-1.78],1.3225079995787314e-05
CPM,Carboxypeptidase M,Chapter XIV Diseases of the genitourinary system,"Excessive, frequent and irregular menstruation",22122,1344,1.28 [1.11-1.47],0.0004907989978375
CPM,Carboxypeptidase M,Chapter XIV Diseases of the genitourinary system,Pain and other conditions associated with female genital organs and menstrual cycle,21109,331,1.58 [1.21-2.07],0.000913112211737
