Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
FAS,Tumor necrosis factor receptor superfamily member 6,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",27874,107,1.70 [1.26-2.29],0.0005834872145737
FAS,Tumor necrosis factor receptor superfamily member 6,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",28450,150,1.42 [1.03-1.95],0.0329965707039784
FAS,Tumor necrosis factor receptor superfamily member 6,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",28198,1021,1.47 [1.31-1.66],6.874202129259807e-11
FAS,Tumor necrosis factor receptor superfamily member 6,Chapter I Certain infectious and parasitic diseases,Candidiasis,28483,308,1.41 [1.12-1.78],0.0034421593633107
FAS,Tumor necrosis factor receptor superfamily member 6,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,27684,2807,1.41 [1.30-1.52],1.5093942667332693e-18
FAS,Tumor necrosis factor receptor superfamily member 6,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),27938,2108,1.43 [1.32-1.56],7.353979426468327e-17
FAS,Tumor necrosis factor receptor superfamily member 6,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,28265,1018,1.55 [1.39-1.74],1.9366756549434638e-14
FAS,Tumor necrosis factor receptor superfamily member 6,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,28393,45,1.89 [1.27-2.83],0.0018807517714926
FAS,Tumor necrosis factor receptor superfamily member 6,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,27197,645,1.61 [1.41-1.84],1.7902451237137242e-12
FAS,Tumor necrosis factor receptor superfamily member 6,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,26300,627,1.77 [1.57-1.99],5.366229745775894e-21
FAS,Tumor necrosis factor receptor superfamily member 6,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,26552,174,1.71 [1.34-2.17],1.2471580524232633e-05
FAS,Tumor necrosis factor receptor superfamily member 6,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,21214,1224,1.52 [1.36-1.69],5.770088056072309e-14
FAS,Tumor necrosis factor receptor superfamily member 6,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,26306,289,1.87 [1.58-2.21],1.7956455807735193e-13
FAS,Tumor necrosis factor receptor superfamily member 6,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,28433,1186,1.52 [1.36-1.69],1.8622935296264683e-14
FAS,Tumor necrosis factor receptor superfamily member 6,Chapter I Certain infectious and parasitic diseases,Mycoses,28545,370,1.40 [1.13-1.73],0.0019335982067736
FAS,Tumor necrosis factor receptor superfamily member 6,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,27798,621,1.67 [1.47-1.89],4.920115375238636e-15
FAS,Tumor necrosis factor receptor superfamily member 6,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,28481,714,1.60 [1.41-1.82],5.423172708688295e-13
FAS,Tumor necrosis factor receptor superfamily member 6,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,27399,152,1.42 [1.02-1.96],0.0355406992949652
FAS,Tumor necrosis factor receptor superfamily member 6,Chapter I Certain infectious and parasitic diseases,Other septicaemia,28390,623,1.59 [1.39-1.83],3.382855941638682e-11
FAS,Tumor necrosis factor receptor superfamily member 6,Chapter I Certain infectious and parasitic diseases,Other viral diseases,28490,177,1.47 [1.10-1.95],0.0088013767017683
FAS,Tumor necrosis factor receptor superfamily member 6,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",28475,162,1.43 [1.05-1.94],0.0239150248174993
FAS,Tumor necrosis factor receptor superfamily member 6,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,27517,340,1.36 [1.09-1.70],0.0066075887875223
FAS,Tumor necrosis factor receptor superfamily member 6,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,27425,248,1.45 [1.14-1.84],0.0022282781423699
FAS,Tumor necrosis factor receptor superfamily member 6,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,27329,82,1.71 [1.20-2.43],0.0027156223437019
FAS,Tumor necrosis factor receptor superfamily member 6,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,28525,134,1.65 [1.24-2.19],0.0005387714314462
FAS,Tumor necrosis factor receptor superfamily member 6,Chapter I Certain infectious and parasitic diseases,Viral warts,28437,46,1.64 [1.01-2.64],0.0437033640025553
