Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
PKD2,Polycystin-2,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,17070,691,1.27 [1.14-1.43],3.9074818171712616e-05
PKD2,Polycystin-2,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,16541,196,1.58 [1.31-1.91],1.5447786529657333e-06
PKD2,Polycystin-2,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,12713,652,1.48 [1.31-1.66],6.160767278765442e-11
PKD2,Polycystin-2,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,17136,69,1.83 [1.41-2.38],6.348107734812373e-06
PKD2,Polycystin-2,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,16788,45,2.11 [1.56-2.86],1.3463066145508268e-06
PKD2,Polycystin-2,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,18897,96,1.71 [1.34-2.19],1.5076766667206871e-05
PKD2,Polycystin-2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,17619,432,1.34 [1.16-1.54],5.414975660348591e-05
PKD2,Polycystin-2,Chapter IX Diseases of the circulatory system,"Hypertension, essential",14145,1988,1.19 [1.10-1.30],3.988214649677053e-05
PKD2,Polycystin-2,Chapter IX Diseases of the circulatory system,Hypertension,14169,2012,1.21 [1.11-1.31],1.1554061867110398e-05
PKD2,Polycystin-2,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,12214,57,1.96 [1.49-2.56],1.2100855077196215e-06
PKD2,Polycystin-2,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,15516,1693,1.29 [1.20-1.40],1.8304203127892588e-10
PKD2,Polycystin-2,Chapter X Diseases of the respiratory system,Influenza and pneumonia,18147,211,1.51 [1.25-1.82],1.2627082225862529e-05
PKD2,Polycystin-2,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,17737,722,1.26 [1.13-1.42],6.624147817832232e-05
PKD2,Polycystin-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,14695,2964,1.18 [1.11-1.26],9.940076521916555e-07
PKD2,Polycystin-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,15931,1750,1.21 [1.12-1.32],2.477785710925068e-06
PKD2,Polycystin-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,14506,325,1.40 [1.19-1.65],6.43333409025089e-05
PKD2,Polycystin-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,19618,59,1.86 [1.38-2.51],4.816701167217888e-05
PKD2,Polycystin-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,15070,889,1.31 [1.18-1.46],9.242793868636884e-07
PKD2,Polycystin-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",17092,889,1.28 [1.15-1.43],4.956237713442625e-06
PKD2,Polycystin-2,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,17644,208,1.68 [1.41-2.00],7.279594695417745e-09
PKD2,Polycystin-2,Chapter XIV Diseases of the genitourinary system,Acute renal failure,17700,49,1.95 [1.43-2.67],2.9613589803953564e-05
PKD2,Polycystin-2,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,17698,47,2.50 [1.94-3.21],8.113951391310206e-13
PKD2,Polycystin-2,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,19437,55,2.06 [1.55-2.75],8.562249622630659e-07
