Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,20536,835,2.40 [2.05-2.81],3.7704658918178205e-27
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,19893,245,3.62 [2.87-4.57],2.9564947239385068e-27
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,15347,829,3.99 [3.34-4.77],4.762031801015528e-52
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,20625,93,4.23 [3.15-5.68],1.046662633966869e-21
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,20189,51,3.04 [2.08-4.43],7.596523880921417e-09
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,22793,123,3.32 [2.57-4.29],3.310381203298157e-20
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Other septicaemia,22756,86,3.65 [2.76-4.83],1.0743717114136393e-19
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",22613,396,2.21 [1.82-2.69],2.6131190566504626e-15
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,22370,153,2.19 [1.62-2.96],2.9750208348685844e-07
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,22488,271,2.29 [1.83-2.86],3.210447307221576e-13
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,21230,566,3.12 [2.61-3.71],9.381176781143233e-37
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,22800,124,2.37 [1.76-3.19],1.2059952641927838e-08
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,22427,260,2.90 [2.34-3.59],2.7268211024951765e-22
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,22427,260,2.90 [2.34-3.59],2.7268211024951765e-22
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),20165,519,2.76 [2.28-3.33],6.25783004611344e-26
IGFBP7,Insulin-like growth factor-binding protein 7,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,18782,1458,2.05 [1.79-2.35],2.0452652885544847e-25
IGFBP7,Insulin-like growth factor-binding protein 7,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,23286,180,2.01 [1.51-2.66],1.4241456454733893e-06
IGFBP7,Insulin-like growth factor-binding protein 7,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,21190,151,2.75 [2.07-3.66],2.9131762197507944e-12
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter IX Diseases of the circulatory system,Peripheral artery disease,22628,167,2.86 [2.23-3.66],1.425994871839311e-16
IGFBP7,Insulin-like growth factor-binding protein 7,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,21174,135,2.74 [2.03-3.68],3.2159764989586296e-11
IGFBP7,Insulin-like growth factor-binding protein 7,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,21745,706,2.73 [2.31-3.21],4.319423103155304e-33
IGFBP7,Insulin-like growth factor-binding protein 7,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,21718,679,2.72 [2.30-3.21],3.425868944324464e-32
IGFBP7,Insulin-like growth factor-binding protein 7,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,18628,1304,1.85 [1.60-2.13],3.519586920791448e-17
IGFBP7,Insulin-like growth factor-binding protein 7,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",17506,182,2.01 [1.49-2.71],5.224829013084856e-06
IGFBP7,Insulin-like growth factor-binding protein 7,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,18526,1202,1.80 [1.55-2.08],8.149546299479295e-15
IGFBP7,Insulin-like growth factor-binding protein 7,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",17423,99,3.93 [2.95-5.23],8.645870558615986e-21
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter V Mental and behavioural disorders,Any mental disorder,20368,694,2.04 [1.71-2.44],5.937508017445018e-15
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",20015,341,2.60 [2.07-3.28],4.651100386537242e-16
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",23437,263,2.30 [1.80-2.93],1.7616493196356413e-11
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",23529,202,2.38 [1.82-3.11],1.9331496984425468e-10
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter V Mental and behavioural disorders,Acute alcohol intoxication,21887,79,2.38 [1.61-3.54],1.6336253544115408e-05
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter V Mental and behavioural disorders,"Alcohol abuse, main dg, excluding more controls",19753,79,2.61 [1.70-4.00],1.1153670450384876e-05
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter V Mental and behavioural disorders,Alcohol dependence,21924,116,2.64 [1.91-3.65],4.17993977558013e-09
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter V Mental and behavioural disorders,Smoking dependency,21926,84,2.71 [1.86-3.95],2.439430072079375e-07
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",19946,272,2.01 [1.54-2.63],2.72269343282625e-07
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter V Mental and behavioural disorders,Depression,22804,233,1.90 [1.44-2.50],4.9834164022455765e-06
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter V Mental and behavioural disorders,Depression or dysthymia,19651,200,2.21 [1.64-2.96],1.3020176982232468e-07
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter VI Diseases of the nervous system,Neurological diseases,20312,1333,1.48 [1.28-1.71],1.4389355373008358e-07
IGFBP7,Insulin-like growth factor-binding protein 7,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,20981,145,2.03 [1.50-2.75],4.978106453700004e-06
IGFBP7,Insulin-like growth factor-binding protein 7,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,21224,388,1.59 [1.26-1.99],8.015482781238848e-05
IGFBP7,Insulin-like growth factor-binding protein 7,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,23030,257,1.98 [1.55-2.53],3.754871784277309e-08
IGFBP7,Insulin-like growth factor-binding protein 7,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,23600,72,3.01 [2.16-4.18],6.105015243302695e-11
IGFBP7,Insulin-like growth factor-binding protein 7,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diabetic maculopathy,2631,72,2.35 [1.60-3.46],1.438344868357861e-05
IGFBP7,Insulin-like growth factor-binding protein 7,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",21041,72,3.65 [2.60-5.14],1.0824823534705602e-13
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,16189,3804,3.06 [2.71-3.46],4.724463657902421e-72
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter IX Diseases of the circulatory system,"Hypertension, essential",17088,2485,2.63 [2.31-2.99],8.249075875790101e-49
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter IX Diseases of the circulatory system,Hypertension,17135,2532,2.76 [2.42-3.13],3.00258969116943e-54
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,14714,111,6.90 [4.96-9.61],2.3588810553154905e-30
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",21266,1691,2.00 [1.76-2.27],3.803970943959929e-27
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter IX Diseases of the circulatory system,Angina pectoris,20521,946,1.86 [1.59-2.18],9.22441119286897e-15
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter IX Diseases of the circulatory system,Unstable angina pectoris,22562,341,1.94 [1.55-2.41],4.128183734682022e-09
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,22963,742,1.68 [1.42-1.99],1.659081609468511e-09
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",20081,506,1.79 [1.46-2.20],2.6434452198256557e-08
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,20997,1446,2.05 [1.80-2.34],2.06654750127672e-26
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter IX Diseases of the circulatory system,Pulmonary embolism,23132,124,2.35 [1.71-3.21],9.642533520655117e-08
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter IX Diseases of the circulatory system,Venous thromboembolism,23239,246,2.04 [1.60-2.61],1.4391404915755949e-08
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter IX Diseases of the circulatory system,Secondary right heart disease,23091,83,2.69 [1.91-3.79],1.560292894687638e-08
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,23093,85,2.68 [1.91-3.77],1.3392729936986654e-08
